experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-0-bounded-lhs-1-neg-always;baseline;0.612;0.592;0.011;0.524898
release-0-bounded-lhs-1-neg-always;2n;1.391;1.370;0.013;1.20708
release-0-bounded-lhs-1-neg-always;2l;1.222;1.201;0.011;1.07196
release-0-bounded-lhs-1-neg-always;2c;2.847;2.819;0.018;2.49867
release-0-bounded-lhs-1-neg-always;4n;3.206;3.178;0.018;2.66798
release-0-bounded-lhs-1-neg-always;4l;2.516;2.489;0.021;2.22077
release-0-bounded-lhs-1-neg-always;4c;13.371;13.309;0.051;11.1371
release-0-bounded-lhs-1-neg-always;8n;7.402;7.359;0.034;6.15238
release-0-bounded-lhs-1-neg-always;8l;5.286;5.247;0.027;4.72927
release-0-bounded-lhs-1-neg-always;8c;61.095;60.916;0.167;50.5129
release-0-bounded-lhs-1-neg-always;baseline;0.580;0.560;0.015;0.494189
release-0-bounded-lhs-1-neg-always;2n;1.392;1.368;0.014;1.2048
release-0-bounded-lhs-1-neg-always;2l;1.203;1.181;0.017;1.05429
release-0-bounded-lhs-1-neg-always;2c;2.830;2.803;0.017;2.48469
release-0-bounded-lhs-1-neg-always;4n;3.193;3.163;0.019;2.65669
release-0-bounded-lhs-1-neg-always;4l;2.536;2.508;0.019;2.24505
release-0-bounded-lhs-1-neg-always;4c;13.328;13.266;0.048;11.1088
release-0-bounded-lhs-1-neg-always;8n;7.328;7.286;0.030;6.08955
release-0-bounded-lhs-1-neg-always;8l;5.293;5.255;0.028;4.74076
release-0-bounded-lhs-1-neg-always;8c;60.738;60.528;0.177;50.0925
release-0-bounded-lhs-1-neg-until;baseline;0.422;0.401;0.010;0.346132
release-0-bounded-lhs-1-neg-until;2n;0.995;0.970;0.013;0.844713
release-0-bounded-lhs-1-neg-until;2l;0.854;0.829;0.015;0.721223
release-0-bounded-lhs-1-neg-until;2c;2.021;1.969;0.015;1.72569
release-0-bounded-lhs-1-neg-until;4n;2.208;2.180;0.016;1.79402
release-0-bounded-lhs-1-neg-until;4l;1.800;1.772;0.015;1.56661
release-0-bounded-lhs-1-neg-until;4c;9.353;9.300;0.039;7.76213
release-0-bounded-lhs-1-neg-until;8n;5.174;5.134;0.031;4.15405
release-0-bounded-lhs-1-neg-until;8l;3.619;3.582;0.023;3.15963
release-0-bounded-lhs-1-neg-until;8c;42.957;42.810;0.127;34.5029
release-0-bounded-lhs-1-neg-until;baseline;0.414;0.392;0.015;0.336955
release-0-bounded-lhs-1-neg-until;2n;0.983;0.962;0.012;0.836748
release-0-bounded-lhs-1-neg-until;2l;0.831;0.810;0.011;0.705237
release-0-bounded-lhs-1-neg-until;2c;1.931;1.903;0.019;1.6597
release-0-bounded-lhs-1-neg-until;4n;2.206;2.180;0.015;1.79181
release-0-bounded-lhs-1-neg-until;4l;1.780;1.756;0.015;1.55194
release-0-bounded-lhs-1-neg-until;4c;9.362;9.313;0.037;7.76895
release-0-bounded-lhs-1-neg-until;8n;5.125;5.086;0.030;4.08986
release-0-bounded-lhs-1-neg-until;8l;3.646;3.587;0.022;3.16532
release-0-bounded-lhs-1-neg-until;8c;42.169;42.027;0.130;33.7307
release-0-bounded-lhs-1-neg-until;baseline;0.414;0.396;0.009;0.34225
release-0-bounded-lhs-1-neg-until;2n;0.976;0.955;0.011;0.831471
release-0-bounded-lhs-1-neg-until;2l;0.830;0.809;0.011;0.704085
release-0-bounded-lhs-1-neg-until;2c;1.889;1.865;0.015;1.6251
release-0-bounded-lhs-1-neg-until;4n;2.199;2.174;0.015;1.78938
release-0-bounded-lhs-1-neg-until;4l;1.775;1.748;0.018;1.54335
release-0-bounded-lhs-1-neg-until;4c;9.431;9.354;0.041;7.81177
release-0-bounded-lhs-1-neg-until;8n;5.178;5.143;0.025;4.14683
release-0-bounded-lhs-1-neg-until;8l;3.590;3.558;0.021;3.14018
release-0-bounded-lhs-1-neg-until;8c;42.593;42.453;0.121;34.0928
release-0-bounded-lhs-1-neg-until;baseline;0.420;0.401;0.010;0.346318
release-0-bounded-lhs-1-neg-until;2n;0.978;0.954;0.015;0.830245
release-0-bounded-lhs-1-neg-until;2l;0.834;0.815;0.010;0.710475
release-0-bounded-lhs-1-neg-until;2c;1.946;1.921;0.015;1.67603
release-0-bounded-lhs-1-neg-until;4n;2.278;2.252;0.015;1.87225
release-0-bounded-lhs-1-neg-until;4l;1.806;1.756;0.016;1.5509
release-0-bounded-lhs-1-neg-until;4c;9.453;9.402;0.037;7.86716
release-0-bounded-lhs-1-neg-until;8n;5.084;5.050;0.022;4.06546
release-0-bounded-lhs-1-neg-until;8l;3.615;3.580;0.025;3.16113
release-0-bounded-lhs-1-neg-until;8c;42.338;42.173;0.129;33.9069
release-0-bounded-lhs-1-neg-until;baseline;0.413;0.395;0.009;0.341734
release-0-bounded-lhs-1-neg-until;2n;0.974;0.950;0.015;0.825595
release-0-bounded-lhs-1-neg-until;2l;0.841;0.819;0.012;0.711493
release-0-bounded-lhs-1-neg-until;2c;1.966;1.941;0.015;1.69565
release-0-bounded-lhs-1-neg-until;4n;2.214;2.186;0.016;1.80271
release-0-bounded-lhs-1-neg-until;4l;1.775;1.752;0.015;1.54837
release-0-bounded-lhs-1-neg-until;4c;9.421;9.370;0.038;7.82542
release-0-bounded-lhs-1-neg-until;8n;5.044;5.005;0.031;4.02001
release-0-bounded-lhs-1-neg-until;8l;3.602;3.569;0.023;3.15011
release-0-bounded-lhs-1-neg-until;8c;41.927;41.780;0.128;33.4894
release-0-bounded-lhs-1-neg-until;baseline;0.425;0.405;0.010;0.349861
release-0-bounded-lhs-1-neg-until;2n;0.968;0.946;0.013;0.822309
release-0-bounded-lhs-1-neg-until;2l;0.833;0.813;0.010;0.707136
release-0-bounded-lhs-1-neg-until;2c;1.899;1.873;0.018;1.63211
release-0-bounded-lhs-1-neg-until;4n;2.247;2.219;0.017;1.82799
release-0-bounded-lhs-1-neg-until;4l;1.778;1.750;0.022;1.54614
release-0-bounded-lhs-1-neg-until;4c;9.349;9.299;0.038;7.75846
release-0-bounded-lhs-1-neg-until;8n;5.068;5.015;0.028;4.03352
release-0-bounded-lhs-1-neg-until;8l;3.610;3.576;0.023;3.15486
release-0-bounded-lhs-1-neg-until;8c;42.586;42.445;0.131;33.9559
release-0-bounded-lhs-1-neg-until;baseline;0.414;0.395;0.010;0.341195
release-0-bounded-lhs-1-neg-until;2n;0.963;0.944;0.011;0.820614
release-0-bounded-lhs-1-neg-until;2l;0.832;0.811;0.011;0.706055
release-0-bounded-lhs-1-neg-until;2c;1.947;1.921;0.019;1.68025
release-0-bounded-lhs-1-neg-until;4n;2.196;2.170;0.020;1.78616
release-0-bounded-lhs-1-neg-until;4l;1.770;1.745;0.015;1.53815
release-0-bounded-lhs-1-neg-until;4c;9.340;9.289;0.039;7.75611
release-0-bounded-lhs-1-neg-until;8n;5.124;5.088;0.024;4.09333
release-0-bounded-lhs-1-neg-until;8l;3.595;3.562;0.022;3.14509
release-0-bounded-lhs-1-neg-until;8c;42.198;42.057;0.123;33.7503
release-0-bounded-lhs-1-neg-until;baseline;0.419;0.400;0.014;0.345769
release-0-bounded-lhs-1-neg-until;2n;0.989;0.967;0.012;0.839421
release-0-bounded-lhs-1-neg-until;2l;0.891;0.846;0.011;0.735966
release-0-bounded-lhs-1-neg-until;2c;1.929;1.904;0.015;1.66081
release-0-bounded-lhs-1-neg-until;4n;2.210;2.182;0.019;1.7956
release-0-bounded-lhs-1-neg-until;4l;1.835;1.810;0.019;1.60467
release-0-bounded-lhs-1-neg-until;4c;9.329;9.278;0.041;7.7448
release-0-bounded-lhs-1-neg-until;8n;5.087;5.050;0.025;4.06328
release-0-bounded-lhs-1-neg-until;8l;3.590;3.554;0.029;3.13293
release-0-bounded-lhs-1-neg-until;8c;42.555;42.412;0.126;34.0662
release-0-bounded-lhs-1-neg-until;baseline;0.415;0.397;0.009;0.34352
release-0-bounded-lhs-1-neg-until;2n;0.984;0.962;0.016;0.838524
release-0-bounded-lhs-1-neg-until;2l;0.830;0.809;0.011;0.704723
release-0-bounded-lhs-1-neg-until;2c;1.921;1.896;0.015;1.65358
release-0-bounded-lhs-1-neg-until;4n;2.195;2.169;0.016;1.78797
release-0-bounded-lhs-1-neg-until;4l;1.767;1.743;0.016;1.53829
release-0-bounded-lhs-1-neg-until;4c;9.503;9.451;0.042;7.91002
release-0-bounded-lhs-1-neg-until;8n;5.166;5.113;0.031;4.12942
release-0-bounded-lhs-1-neg-until;8l;3.594;3.561;0.023;3.14219
release-0-bounded-lhs-1-neg-until;8c;42.490;42.351;0.125;34.048
release-0-bounded-lhs-1-neg-until;baseline;0.414;0.392;0.013;0.338143
release-0-bounded-lhs-1-neg-until;2n;1.029;1.006;0.013;0.875583
release-0-bounded-lhs-1-neg-until;2l;0.910;0.882;0.019;0.775289
release-0-bounded-lhs-1-neg-until;2c;2.116;2.091;0.014;1.8315
release-0-bounded-lhs-1-neg-until;4n;2.447;2.419;0.017;1.99055
release-0-bounded-lhs-1-neg-until;4l;1.980;1.953;0.016;1.72898
release-0-bounded-lhs-1-neg-until;4c;10.431;10.363;0.043;8.66
release-0-bounded-lhs-1-neg-until;8n;5.834;5.798;0.024;4.68953
release-0-bounded-lhs-1-neg-until;8l;4.228;4.194;0.028;3.70982
release-0-bounded-lhs-1-neg-until;8c;44.098;43.955;0.135;35.3331
release-0-bounded-lhs-1-until;baseline;0.465;0.444;0.010;0.389961
release-0-bounded-lhs-1-until;2n;1.095;1.071;0.013;0.941639
release-0-bounded-lhs-1-until;2l;0.924;0.901;0.012;0.798611
release-0-bounded-lhs-1-until;2c;2.231;2.203;0.018;1.95965
release-0-bounded-lhs-1-until;4n;2.466;2.435;0.021;2.07572
release-0-bounded-lhs-1-until;4l;1.946;1.918;0.016;1.70891
release-0-bounded-lhs-1-until;4c;10.352;10.292;0.051;8.67596
release-0-bounded-lhs-1-until;8n;5.810;5.769;0.028;4.7475
release-0-bounded-lhs-1-until;8l;3.996;3.959;0.025;3.53283
release-0-bounded-lhs-1-until;8c;47.169;47.000;0.149;38.5356
release-0-bounded-lhs-1-until;baseline;0.457;0.438;0.010;0.383242
release-0-bounded-lhs-1-until;2n;1.060;1.038;0.012;0.914142
release-0-bounded-lhs-1-until;2l;0.927;0.906;0.012;0.802933
release-0-bounded-lhs-1-until;2c;2.189;2.163;0.016;1.92167
release-0-bounded-lhs-1-until;4n;2.522;2.496;0.016;2.12609
release-0-bounded-lhs-1-until;4l;1.967;1.941;0.016;1.73394
release-0-bounded-lhs-1-until;4c;10.333;10.253;0.044;8.62746
release-0-bounded-lhs-1-until;8n;5.667;5.629;0.026;4.61683
release-0-bounded-lhs-1-until;8l;3.975;3.940;0.028;3.51695
release-0-bounded-lhs-1-until;8c;47.696;47.507;0.153;38.9786
release-0-bounded-lhs-1-until;baseline;0.467;0.445;0.013;0.388585
release-0-bounded-lhs-1-until;2n;1.071;1.050;0.012;0.923557
release-0-bounded-lhs-1-until;2l;0.933;0.912;0.011;0.807323
release-0-bounded-lhs-1-until;2c;2.168;2.141;0.018;1.90122
release-0-bounded-lhs-1-until;4n;2.482;2.455;0.016;2.09684
release-0-bounded-lhs-1-until;4l;2.006;1.980;0.016;1.77226
release-0-bounded-lhs-1-until;4c;10.323;10.268;0.042;8.65067
release-0-bounded-lhs-1-until;8n;5.704;5.666;0.027;4.64998
release-0-bounded-lhs-1-until;8l;4.020;3.962;0.028;3.54004
release-0-bounded-lhs-1-until;8c;47.824;47.663;0.147;39.1594
release-0-bounded-lhs-1-until;baseline;0.467;0.447;0.010;0.391619
release-0-bounded-lhs-1-until;2n;1.100;1.076;0.018;0.951254
release-0-bounded-lhs-1-until;2l;0.920;0.900;0.010;0.798278
release-0-bounded-lhs-1-until;2c;2.207;2.178;0.023;1.93627
release-0-bounded-lhs-1-until;4n;2.480;2.452;0.018;2.08604
release-0-bounded-lhs-1-until;4l;1.997;1.952;0.016;1.74395
release-0-bounded-lhs-1-until;4c;10.337;10.282;0.041;8.66403
release-0-bounded-lhs-1-until;8n;5.647;5.610;0.028;4.61417
release-0-bounded-lhs-1-until;8l;3.978;3.941;0.026;3.51936
release-0-bounded-lhs-1-until;8c;47.374;47.187;0.147;38.6886
release-0-bounded-lhs-1-until;baseline;0.456;0.437;0.010;0.382278
release-0-bounded-lhs-1-until;2n;1.068;1.047;0.016;0.924307
release-0-bounded-lhs-1-until;2l;0.916;0.896;0.010;0.79398
release-0-bounded-lhs-1-until;2c;2.194;2.170;0.017;1.92915
release-0-bounded-lhs-1-until;4n;2.478;2.451;0.016;2.09247
release-0-bounded-lhs-1-until;4l;1.955;1.930;0.015;1.72152
release-0-bounded-lhs-1-until;4c;10.342;10.287;0.040;8.66135
release-0-bounded-lhs-1-until;8n;5.658;5.618;0.029;4.60773
release-0-bounded-lhs-1-until;8l;4.040;4.002;0.028;3.57742
release-0-bounded-lhs-1-until;8c;47.369;47.208;0.145;38.7422
release-0-bounded-lhs-1-until;baseline;0.463;0.444;0.009;0.38953
release-0-bounded-lhs-1-until;2n;1.073;1.052;0.012;0.92746
release-0-bounded-lhs-1-until;2l;0.924;0.903;0.014;0.799912
release-0-bounded-lhs-1-until;2c;2.217;2.191;0.016;1.95192
release-0-bounded-lhs-1-until;4n;2.504;2.450;0.020;2.0886
release-0-bounded-lhs-1-until;4l;1.960;1.933;0.022;1.72713
release-0-bounded-lhs-1-until;4c;10.426;10.370;0.045;8.73615
release-0-bounded-lhs-1-until;8n;5.963;5.907;0.035;4.88465
release-0-bounded-lhs-1-until;8l;4.278;4.233;0.031;3.79462
release-0-bounded-lhs-1-until;8c;51.930;51.619;0.249;42.61
release-0-bounded-lhs-1-until;baseline;0.479;0.459;0.011;0.402873
release-0-bounded-lhs-1-until;2n;1.101;1.078;0.014;0.950189
release-0-bounded-lhs-1-until;2l;0.956;0.934;0.017;0.829309
release-0-bounded-lhs-1-until;2c;2.248;2.219;0.018;1.97639
release-0-bounded-lhs-1-until;4n;2.635;2.595;0.025;2.23888
release-0-bounded-lhs-1-until;4l;2.095;2.055;0.022;1.84615
release-0-bounded-lhs-1-until;4c;10.669;10.606;0.054;8.93621
release-0-bounded-lhs-1-until;8n;5.799;5.758;0.031;4.72454
release-0-bounded-lhs-1-until;8l;4.137;4.099;0.030;3.66539
release-0-bounded-lhs-1-until;8c;48.801;48.608;0.174;39.9013
release-0-bounded-lhs-1-until;baseline;0.472;0.452;0.015;0.398124
release-0-bounded-lhs-1-until;2n;1.101;1.079;0.013;0.952293
release-0-bounded-lhs-1-until;2l;0.967;0.947;0.013;0.841536
release-0-bounded-lhs-1-until;2c;2.271;2.244;0.020;1.99841
release-0-bounded-lhs-1-until;4n;2.558;2.529;0.021;2.16197
release-0-bounded-lhs-1-until;4l;1.996;1.969;0.018;1.75795
release-0-bounded-lhs-1-until;4c;10.653;10.592;0.051;8.91988
release-0-bounded-lhs-1-until;8n;5.933;5.863;0.036;4.82793
release-0-bounded-lhs-1-until;8l;4.209;4.170;0.029;3.7307
release-0-bounded-lhs-1-until;8c;50.287;50.070;0.196;41.1922
release-0-bounded-lhs-1-until;baseline;0.464;0.442;0.014;0.386741
release-0-bounded-lhs-1-until;2n;1.115;1.089;0.018;0.962098
release-0-bounded-lhs-1-until;2l;0.954;0.932;0.016;0.829505
release-0-bounded-lhs-1-until;2c;2.286;2.232;0.018;1.98606
release-0-bounded-lhs-1-until;4n;2.573;2.545;0.020;2.17802
release-0-bounded-lhs-1-until;4l;2.010;1.983;0.018;1.77
release-0-bounded-lhs-1-until;4c;10.738;10.676;0.053;9.01992
release-0-bounded-lhs-1-until;8n;5.863;5.821;0.031;4.78257
release-0-bounded-lhs-1-until;8l;4.125;4.087;0.029;3.6571
release-0-bounded-lhs-1-until;8c;48.779;48.590;0.171;39.8834
release-0-bounded-lhs-1-until;baseline;0.474;0.453;0.016;0.399279
release-0-bounded-lhs-1-until;2n;1.108;1.086;0.016;0.959028
release-0-bounded-lhs-1-until;2l;0.969;0.946;0.015;0.839091
release-0-bounded-lhs-1-until;2c;2.270;2.243;0.018;1.99137
release-0-bounded-lhs-1-until;4n;2.529;2.501;0.023;2.13633
release-0-bounded-lhs-1-until;4l;1.976;1.951;0.017;1.73958
release-0-bounded-lhs-1-until;4c;10.629;10.539;0.057;8.87521
release-0-bounded-lhs-1-until;8n;5.824;5.783;0.031;4.75091
release-0-bounded-lhs-1-until;8l;4.090;4.053;0.027;3.62394
release-0-bounded-lhs-1-until;8c;49.136;48.941;0.175;40.1983
release-0-bounded-lhs-2-always;baseline;0.606;0.582;0.018;0.509958
release-0-bounded-lhs-2-always;2n;1.414;1.385;0.015;1.21025
release-0-bounded-lhs-2-always;2l;1.245;1.216;0.020;1.07763
release-0-bounded-lhs-2-always;2c;2.895;2.860;0.022;2.51087
release-0-bounded-lhs-2-always;4n;3.234;3.200;0.026;2.64034
release-0-bounded-lhs-2-always;4l;2.520;2.486;0.023;2.20584
release-0-bounded-lhs-2-always;4c;13.383;13.311;0.057;11.0012
release-0-bounded-lhs-2-always;8n;7.428;7.352;0.042;6.06362
release-0-bounded-lhs-2-always;8l;5.224;5.179;0.034;4.62533
release-0-bounded-lhs-2-always;8c;60.400;60.157;0.216;48.8471
release-0-bounded-lhs-2-always;baseline;0.585;0.565;0.012;0.495176
release-0-bounded-lhs-2-always;2n;1.400;1.376;0.014;1.20288
release-0-bounded-lhs-2-always;2l;1.201;1.179;0.014;1.04541
release-0-bounded-lhs-2-always;2c;2.876;2.846;0.022;2.50332
release-0-bounded-lhs-2-always;4n;3.190;3.158;0.022;2.60409
release-0-bounded-lhs-2-always;4l;2.541;2.511;0.024;2.22367
release-0-bounded-lhs-2-always;4c;13.329;13.233;0.059;10.9046
release-0-bounded-lhs-2-always;8n;7.328;7.282;0.037;5.99483
release-0-bounded-lhs-2-always;8l;5.211;5.168;0.031;4.61465
release-0-bounded-lhs-2-always;8c;60.125;59.893;0.208;48.6176
release-0-bounded-lhs-2-always;baseline;0.577;0.559;0.012;0.490655
release-0-bounded-lhs-2-always;2n;1.405;1.381;0.015;1.20958
release-0-bounded-lhs-2-always;2l;1.229;1.205;0.013;1.06378
release-0-bounded-lhs-2-always;2c;2.857;2.828;0.021;2.48667
release-0-bounded-lhs-2-always;4n;3.205;3.161;0.022;2.59711
release-0-bounded-lhs-2-always;4l;2.523;2.469;0.020;2.19008
release-0-bounded-lhs-2-always;4c;13.221;13.150;0.057;10.8253
