experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
release-0-bounded-lhs-1-neg-always;baseline;0.614;0.596;0.010;0.528575
release-0-bounded-lhs-1-neg-always;2n;1.405;1.383;0.012;1.22162
release-0-bounded-lhs-1-neg-always;2l;1.255;1.234;0.017;1.10301
release-0-bounded-lhs-1-neg-always;2c;2.898;2.870;0.017;2.55472
release-0-bounded-lhs-1-neg-always;4n;3.229;3.199;0.026;2.71026
release-0-bounded-lhs-1-neg-always;4l;2.538;2.510;0.023;2.25226
release-0-bounded-lhs-1-neg-always;4c;13.686;13.606;0.054;11.415
release-0-bounded-lhs-1-neg-always;8n;7.334;7.293;0.034;6.02141
release-0-bounded-lhs-1-neg-always;8l;5.355;5.316;0.029;4.80533
release-0-bounded-lhs-1-neg-always;8c;61.196;61.015;0.170;50.3924
release-0-bounded-lhs-1-neg-always;baseline;0.596;0.577;0.014;0.513019
release-0-bounded-lhs-1-neg-always;2n;1.435;1.411;0.016;1.24254
release-0-bounded-lhs-1-neg-always;2l;1.241;1.219;0.012;1.08908
release-0-bounded-lhs-1-neg-always;2c;2.902;2.875;0.016;2.55731
release-0-bounded-lhs-1-neg-always;4n;3.250;3.219;0.026;2.7329
release-0-bounded-lhs-1-neg-always;4l;2.600;2.556;0.023;2.29186
release-0-bounded-lhs-1-neg-always;4c;13.588;13.527;0.053;11.3385
release-0-bounded-lhs-1-neg-always;8n;7.367;7.323;0.033;6.03605
release-0-bounded-lhs-1-neg-always;8l;5.320;5.279;0.033;4.76455
release-0-bounded-lhs-1-neg-always;8c;61.239;61.050;0.180;50.3863
release-0-bounded-lhs-1-neg-until;baseline;0.425;0.404;0.011;0.349651
release-0-bounded-lhs-1-neg-until;2n;1.031;0.993;0.015;0.866078
release-0-bounded-lhs-1-neg-until;2l;0.862;0.840;0.011;0.730543
release-0-bounded-lhs-1-neg-until;2c;1.947;1.923;0.014;1.68549
release-0-bounded-lhs-1-neg-until;4n;2.238;2.209;0.024;1.84388
release-0-bounded-lhs-1-neg-until;4l;1.783;1.757;0.018;1.54963
release-0-bounded-lhs-1-neg-until;4c;9.508;9.453;0.047;7.90423
release-0-bounded-lhs-1-neg-until;8n;5.105;5.069;0.030;4.12832
release-0-bounded-lhs-1-neg-until;8l;3.637;3.600;0.026;3.19618
release-0-bounded-lhs-1-neg-until;8c;42.676;42.529;0.137;34.2262
release-0-bounded-lhs-1-neg-until;baseline;0.419;0.401;0.008;0.347648
release-0-bounded-lhs-1-neg-until;2n;0.985;0.965;0.015;0.84005
release-0-bounded-lhs-1-neg-until;2l;0.844;0.824;0.010;0.717758
release-0-bounded-lhs-1-neg-until;2c;1.940;1.915;0.020;1.67683
release-0-bounded-lhs-1-neg-until;4n;2.210;2.185;0.020;1.82699
release-0-bounded-lhs-1-neg-until;4l;1.800;1.776;0.014;1.56791
release-0-bounded-lhs-1-neg-until;4c;9.517;9.466;0.043;7.9181
release-0-bounded-lhs-1-neg-until;8n;5.211;5.145;0.034;4.19375
release-0-bounded-lhs-1-neg-until;8l;3.656;3.623;0.024;3.22047
release-0-bounded-lhs-1-neg-until;8c;42.690;42.546;0.134;34.2299
release-0-bounded-lhs-1-neg-until;baseline;0.428;0.405;0.019;0.350224
release-0-bounded-lhs-1-neg-until;2n;0.983;0.962;0.011;0.83812
release-0-bounded-lhs-1-neg-until;2l;0.854;0.832;0.017;0.724284
release-0-bounded-lhs-1-neg-until;2c;1.967;1.940;0.018;1.69876
release-0-bounded-lhs-1-neg-until;4n;2.211;2.184;0.021;1.82236
release-0-bounded-lhs-1-neg-until;4l;1.768;1.744;0.017;1.53839
release-0-bounded-lhs-1-neg-until;4c;9.449;9.373;0.040;7.8308
release-0-bounded-lhs-1-neg-until;8n;5.146;5.111;0.025;4.16215
release-0-bounded-lhs-1-neg-until;8l;3.646;3.612;0.029;3.20211
release-0-bounded-lhs-1-neg-until;8c;42.765;42.619;0.136;34.3276
release-0-bounded-lhs-1-neg-until;baseline;0.423;0.404;0.009;0.350142
release-0-bounded-lhs-1-neg-until;2n;0.995;0.973;0.013;0.848462
release-0-bounded-lhs-1-neg-until;2l;0.849;0.829;0.016;0.722537
release-0-bounded-lhs-1-neg-until;2c;1.966;1.941;0.015;1.7024
release-0-bounded-lhs-1-neg-until;4n;2.230;2.204;0.016;1.83882
release-0-bounded-lhs-1-neg-until;4l;1.795;1.769;0.015;1.56144
release-0-bounded-lhs-1-neg-until;4c;9.444;9.394;0.040;7.84664
release-0-bounded-lhs-1-neg-until;8n;5.178;5.143;0.026;4.1925
release-0-bounded-lhs-1-neg-until;8l;3.658;3.624;0.022;3.21769
release-0-bounded-lhs-1-neg-until;8c;42.958;42.813;0.134;34.4334
release-0-bounded-lhs-1-neg-until;baseline;0.435;0.417;0.009;0.362158
release-0-bounded-lhs-1-neg-until;2n;0.992;0.971;0.011;0.845155
release-0-bounded-lhs-1-neg-until;2l;0.882;0.860;0.015;0.749704
release-0-bounded-lhs-1-neg-until;2c;1.993;1.970;0.014;1.7302
release-0-bounded-lhs-1-neg-until;4n;2.238;2.213;0.016;1.84972
release-0-bounded-lhs-1-neg-until;4l;1.803;1.776;0.018;1.56897
release-0-bounded-lhs-1-neg-until;4c;9.572;9.520;0.041;7.9692
release-0-bounded-lhs-1-neg-until;8n;5.193;5.130;0.029;4.1761
release-0-bounded-lhs-1-neg-until;8l;3.634;3.602;0.021;3.19482
release-0-bounded-lhs-1-neg-until;8c;43.052;42.910;0.127;34.6157
release-0-bounded-lhs-1-neg-until;baseline;0.425;0.406;0.015;0.351355
release-0-bounded-lhs-1-neg-until;2n;1.005;0.983;0.014;0.85675
release-0-bounded-lhs-1-neg-until;2l;0.871;0.845;0.019;0.735337
release-0-bounded-lhs-1-neg-until;2c;1.987;1.960;0.017;1.72084
release-0-bounded-lhs-1-neg-until;4n;2.258;2.232;0.021;1.86257
release-0-bounded-lhs-1-neg-until;4l;1.792;1.765;0.018;1.55597
release-0-bounded-lhs-1-neg-until;4c;9.462;9.409;0.045;7.86572
release-0-bounded-lhs-1-neg-until;8n;5.159;5.122;0.026;4.17335
release-0-bounded-lhs-1-neg-until;8l;3.694;3.661;0.021;3.25552
release-0-bounded-lhs-1-neg-until;8c;42.634;42.492;0.122;34.1831
release-0-bounded-lhs-1-neg-until;baseline;0.428;0.405;0.018;0.35108
release-0-bounded-lhs-1-neg-until;2n;0.983;0.962;0.014;0.838002
release-0-bounded-lhs-1-neg-until;2l;0.845;0.825;0.011;0.716775
release-0-bounded-lhs-1-neg-until;2c;1.996;1.944;0.017;1.704
release-0-bounded-lhs-1-neg-until;4n;2.210;2.183;0.022;1.82194
release-0-bounded-lhs-1-neg-until;4l;1.793;1.767;0.017;1.55877
release-0-bounded-lhs-1-neg-until;4c;9.476;9.426;0.037;7.88485
release-0-bounded-lhs-1-neg-until;8n;5.147;5.112;0.024;4.16377
release-0-bounded-lhs-1-neg-until;8l;3.688;3.653;0.028;3.24678
release-0-bounded-lhs-1-neg-until;8c;42.713;42.572;0.128;34.2474
release-0-bounded-lhs-1-neg-until;baseline;0.431;0.412;0.010;0.357087
release-0-bounded-lhs-1-neg-until;2n;0.999;0.976;0.014;0.849782
release-0-bounded-lhs-1-neg-until;2l;0.860;0.840;0.011;0.732731
release-0-bounded-lhs-1-neg-until;2c;1.969;1.944;0.015;1.70343
release-0-bounded-lhs-1-neg-until;4n;2.226;2.199;0.021;1.83708
release-0-bounded-lhs-1-neg-until;4l;1.794;1.769;0.015;1.56105
release-0-bounded-lhs-1-neg-until;4c;9.463;9.411;0.048;7.86771
release-0-bounded-lhs-1-neg-until;8n;5.094;5.059;0.028;4.12404
release-0-bounded-lhs-1-neg-until;8l;3.710;3.651;0.025;3.24384
release-0-bounded-lhs-1-neg-until;8c;42.887;42.742;0.135;34.4084
release-0-bounded-lhs-1-neg-until;baseline;0.424;0.405;0.013;0.350886
release-0-bounded-lhs-1-neg-until;2n;0.972;0.951;0.011;0.828374
release-0-bounded-lhs-1-neg-until;2l;0.839;0.816;0.018;0.7105
release-0-bounded-lhs-1-neg-until;2c;1.969;1.944;0.015;1.70169
release-0-bounded-lhs-1-neg-until;4n;2.218;2.192;0.019;1.82901
release-0-bounded-lhs-1-neg-until;4l;1.795;1.767;0.019;1.55786
release-0-bounded-lhs-1-neg-until;4c;9.585;9.504;0.050;7.95977
release-0-bounded-lhs-1-neg-until;8n;5.211;5.176;0.023;4.21136
release-0-bounded-lhs-1-neg-until;8l;3.698;3.666;0.021;3.25954
release-0-bounded-lhs-1-neg-until;8c;42.532;42.388;0.135;34.098
release-0-bounded-lhs-1-neg-until;baseline;0.426;0.407;0.015;0.353535
release-0-bounded-lhs-1-neg-until;2n;0.984;0.964;0.010;0.840548
release-0-bounded-lhs-1-neg-until;2l;0.845;0.824;0.015;0.718545
release-0-bounded-lhs-1-neg-until;2c;1.964;1.937;0.018;1.69911
release-0-bounded-lhs-1-neg-until;4n;2.237;2.185;0.018;1.82645
release-0-bounded-lhs-1-neg-until;4l;1.790;1.764;0.015;1.55473
release-0-bounded-lhs-1-neg-until;4c;9.497;9.446;0.037;7.89329
release-0-bounded-lhs-1-neg-until;8n;5.133;5.099;0.023;4.15326
release-0-bounded-lhs-1-neg-until;8l;3.648;3.614;0.022;3.20798
release-0-bounded-lhs-1-neg-until;8c;42.896;42.754;0.129;34.4305
release-0-bounded-lhs-1-until;baseline;0.481;0.459;0.011;0.403227
release-0-bounded-lhs-1-until;2n;1.094;1.067;0.021;0.93908
release-0-bounded-lhs-1-until;2l;0.953;0.928;0.019;0.825548
release-0-bounded-lhs-1-until;2c;2.219;2.193;0.015;1.93693
release-0-bounded-lhs-1-until;4n;2.553;2.525;0.018;2.14865
release-0-bounded-lhs-1-until;4l;1.971;1.942;0.023;1.73128
release-0-bounded-lhs-1-until;4c;10.448;10.389;0.051;8.86316
release-0-bounded-lhs-1-until;8n;5.854;5.791;0.035;4.82506
release-0-bounded-lhs-1-until;8l;4.086;4.047;0.031;3.62945
release-0-bounded-lhs-1-until;8c;47.778;47.600;0.166;39.2956
release-0-bounded-lhs-1-until;baseline;0.462;0.444;0.009;0.391308
release-0-bounded-lhs-1-until;2n;1.083;1.062;0.012;0.937594
release-0-bounded-lhs-1-until;2l;0.961;0.940;0.011;0.837376
release-0-bounded-lhs-1-until;2c;2.193;2.166;0.016;1.91655
release-0-bounded-lhs-1-until;4n;2.526;2.499;0.018;2.1226
release-0-bounded-lhs-1-until;4l;1.988;1.947;0.020;1.73802
release-0-bounded-lhs-1-until;4c;10.351;10.297;0.044;8.77742
release-0-bounded-lhs-1-until;8n;5.858;5.820;0.029;4.85085
release-0-bounded-lhs-1-until;8l;4.018;3.981;0.031;3.56697
release-0-bounded-lhs-1-until;8c;47.615;47.444;0.158;39.1341
release-0-bounded-lhs-1-until;baseline;0.465;0.447;0.010;0.39385
release-0-bounded-lhs-1-until;2n;1.081;1.057;0.014;0.931953
release-0-bounded-lhs-1-until;2l;0.959;0.937;0.012;0.834614
release-0-bounded-lhs-1-until;2c;2.167;2.141;0.015;1.89728
release-0-bounded-lhs-1-until;4n;2.537;2.510;0.020;2.13446
release-0-bounded-lhs-1-until;4l;1.977;1.948;0.024;1.73825
release-0-bounded-lhs-1-until;4c;10.365;10.311;0.044;8.77957
release-0-bounded-lhs-1-until;8n;5.780;5.715;0.033;4.75832
release-0-bounded-lhs-1-until;8l;4.046;4.009;0.028;3.59395
release-0-bounded-lhs-1-until;8c;47.473;47.300;0.156;38.9368
release-0-bounded-lhs-1-until;baseline;0.462;0.441;0.012;0.387724
release-0-bounded-lhs-1-until;2n;1.083;1.062;0.011;0.937105
release-0-bounded-lhs-1-until;2l;0.942;0.921;0.011;0.819606
release-0-bounded-lhs-1-until;2c;2.217;2.165;0.017;1.91718
release-0-bounded-lhs-1-until;4n;2.496;2.467;0.019;2.09174
release-0-bounded-lhs-1-until;4l;1.976;1.951;0.020;1.73816
release-0-bounded-lhs-1-until;4c;10.418;10.364;0.042;8.84445
release-0-bounded-lhs-1-until;8n;5.792;5.755;0.031;4.78786
release-0-bounded-lhs-1-until;8l;4.049;4.016;0.023;3.60139
release-0-bounded-lhs-1-until;8c;47.849;47.673;0.162;39.2883
release-0-bounded-lhs-1-until;baseline;0.470;0.450;0.010;0.395677
release-0-bounded-lhs-1-until;2n;1.076;1.053;0.014;0.928297
release-0-bounded-lhs-1-until;2l;0.949;0.926;0.019;0.825248
release-0-bounded-lhs-1-until;2c;2.179;2.154;0.015;1.90575
release-0-bounded-lhs-1-until;4n;2.521;2.495;0.016;2.12077
release-0-bounded-lhs-1-until;4l;1.980;1.952;0.020;1.74337
release-0-bounded-lhs-1-until;4c;10.588;10.532;0.048;8.98999
release-0-bounded-lhs-1-until;8n;5.787;5.750;0.026;4.78386
release-0-bounded-lhs-1-until;8l;4.073;4.036;0.028;3.62023
release-0-bounded-lhs-1-until;8c;47.670;47.469;0.165;39.1176
release-0-bounded-lhs-1-until;baseline;0.461;0.443;0.009;0.390164
release-0-bounded-lhs-1-until;2n;1.099;1.075;0.016;0.944652
release-0-bounded-lhs-1-until;2l;0.949;0.928;0.012;0.825563
release-0-bounded-lhs-1-until;2c;2.212;2.186;0.016;1.93209
release-0-bounded-lhs-1-until;4n;2.506;2.477;0.024;2.10579
release-0-bounded-lhs-1-until;4l;1.976;1.950;0.015;1.74317
release-0-bounded-lhs-1-until;4c;10.379;10.324;0.043;8.80684
release-0-bounded-lhs-1-until;8n;5.780;5.744;0.026;4.77899
release-0-bounded-lhs-1-until;8l;4.063;4.002;0.033;3.58656
release-0-bounded-lhs-1-until;8c;47.567;47.396;0.163;39.029
release-0-bounded-lhs-1-until;baseline;0.478;0.458;0.012;0.403946
release-0-bounded-lhs-1-until;2n;1.078;1.057;0.011;0.932824
release-0-bounded-lhs-1-until;2l;0.949;0.928;0.012;0.825912
release-0-bounded-lhs-1-until;2c;2.207;2.181;0.016;1.93123
release-0-bounded-lhs-1-until;4n;2.514;2.486;0.020;2.11343
release-0-bounded-lhs-1-until;4l;1.987;1.962;0.020;1.75395
release-0-bounded-lhs-1-until;4c;10.400;10.344;0.042;8.81558
release-0-bounded-lhs-1-until;8n;5.810;5.772;0.026;4.80761
release-0-bounded-lhs-1-until;8l;4.043;4.004;0.029;3.58633
release-0-bounded-lhs-1-until;8c;47.747;47.548;0.159;39.2348
release-0-bounded-lhs-1-until;baseline;0.460;0.442;0.009;0.389266
release-0-bounded-lhs-1-until;2n;1.096;1.073;0.014;0.94532
release-0-bounded-lhs-1-until;2l;0.946;0.925;0.017;0.82191
release-0-bounded-lhs-1-until;2c;2.184;2.157;0.022;1.91117
release-0-bounded-lhs-1-until;4n;2.537;2.509;0.018;2.13501
release-0-bounded-lhs-1-until;4l;1.972;1.944;0.020;1.73621
release-0-bounded-lhs-1-until;4c;10.322;10.267;0.046;8.74882
release-0-bounded-lhs-1-until;8n;5.867;5.829;0.027;4.86007
release-0-bounded-lhs-1-until;8l;4.080;4.044;0.029;3.62153
release-0-bounded-lhs-1-until;8c;47.958;47.784;0.159;39.3948
release-0-bounded-lhs-1-until;baseline;0.461;0.442;0.015;0.389412
release-0-bounded-lhs-1-until;2n;1.082;1.059;0.015;0.933792
release-0-bounded-lhs-1-until;2l;0.950;0.927;0.014;0.823542
release-0-bounded-lhs-1-until;2c;2.188;2.162;0.016;1.91311
release-0-bounded-lhs-1-until;4n;2.556;2.524;0.024;2.1431
release-0-bounded-lhs-1-until;4l;1.961;1.935;0.015;1.7277
release-0-bounded-lhs-1-until;4c;10.538;10.480;0.053;8.94055
release-0-bounded-lhs-1-until;8n;5.785;5.747;0.027;4.79161
release-0-bounded-lhs-1-until;8l;4.045;4.010;0.023;3.59604
release-0-bounded-lhs-1-until;8c;47.663;47.489;0.160;39.1788
release-0-bounded-lhs-1-until;baseline;0.469;0.450;0.009;0.396912
release-0-bounded-lhs-1-until;2n;1.072;1.051;0.015;0.9248
release-0-bounded-lhs-1-until;2l;0.948;0.927;0.014;0.82564
release-0-bounded-lhs-1-until;2c;2.194;2.169;0.015;1.92162
release-0-bounded-lhs-1-until;4n;2.516;2.485;0.021;2.11093
release-0-bounded-lhs-1-until;4l;1.980;1.953;0.018;1.74574
release-0-bounded-lhs-1-until;4c;10.651;10.570;0.049;9.01837
release-0-bounded-lhs-1-until;8n;5.830;5.792;0.029;4.81352
release-0-bounded-lhs-1-until;8l;4.064;4.029;0.028;3.61092
release-0-bounded-lhs-1-until;8c;47.926;47.754;0.163;39.3916
release-0-bounded-lhs-2-always;baseline;0.589;0.569;0.010;0.499197
release-0-bounded-lhs-2-always;2n;1.385;1.347;0.019;1.17743
release-0-bounded-lhs-2-always;2l;1.196;1.173;0.016;1.03958
release-0-bounded-lhs-2-always;2c;2.802;2.773;0.022;2.44392
release-0-bounded-lhs-2-always;4n;3.134;3.103;0.025;2.57959
release-0-bounded-lhs-2-always;4l;2.471;2.441;0.023;2.16942
release-0-bounded-lhs-2-always;4c;12.964;12.899;0.055;10.6824
release-0-bounded-lhs-2-always;8n;7.235;7.166;0.040;5.92034
release-0-bounded-lhs-2-always;8l;5.120;5.077;0.036;4.53746
release-0-bounded-lhs-2-always;8c;59.200;58.982;0.186;48.1448
release-0-bounded-lhs-2-always;baseline;0.574;0.555;0.015;0.487833
release-0-bounded-lhs-2-always;2n;1.366;1.344;0.013;1.17361
release-0-bounded-lhs-2-always;2l;1.190;1.168;0.013;1.03444
release-0-bounded-lhs-2-always;2c;2.798;2.771;0.018;2.44237
release-0-bounded-lhs-2-always;4n;3.155;3.126;0.021;2.60133
release-0-bounded-lhs-2-always;4l;2.446;2.419;0.016;2.14917
release-0-bounded-lhs-2-always;4c;12.890;12.828;0.056;10.6191
release-0-bounded-lhs-2-always;8n;7.241;7.199;0.036;5.95164
release-0-bounded-lhs-2-always;8l;5.094;5.054;0.033;4.5171
release-0-bounded-lhs-2-always;8c;58.557;58.342;0.179;47.6309
release-0-bounded-lhs-2-always;baseline;0.594;0.560;0.010;0.49144
release-0-bounded-lhs-2-always;2n;1.372;1.351;0.012;1.18021
release-0-bounded-lhs-2-always;2l;1.199;1.177;0.013;1.04327
release-0-bounded-lhs-2-always;2c;2.792;2.764;0.019;2.43593
release-0-bounded-lhs-2-always;4n;3.156;3.123;0.023;2.60015
release-0-bounded-lhs-2-always;4l;2.461;2.431;0.024;2.16518
release-0-bounded-lhs-2-always;4c;13.099;13.036;0.050;10.7852
release-0-bounded-lhs-2-always;8n;7.196;7.152;0.036;5.88943
release-0-bounded-lhs-2-always;8l;5.138;5.098;0.031;4.55251
release-0-bounded-lhs-2-always;8c;58.611;58.424;0.176;47.7293
release-0-bounded-lhs-2-always;baseline;0.612;0.591;0.016;0.519997
release-0-bounded-lhs-2-always;2n;1.371;1.346;0.015;1.17748
release-0-bounded-lhs-2-always;2l;1.196;1.174;0.013;1.04039
release-0-bounded-lhs-2-always;2c;2.803;2.772;0.021;2.4419
release-0-bounded-lhs-2-always;4n;3.164;3.134;0.025;2.61138
release-0-bounded-lhs-2-always;4l;2.462;2.435;0.021;2.17064
release-0-bounded-lhs-2-always;4c;13.029;12.963;0.056;10.724
release-0-bounded-lhs-2-always;8n;7.251;7.209;0.035;5.95205
release-0-bounded-lhs-2-always;8l;5.081;5.042;0.032;4.49649
release-0-bounded-lhs-2-always;8c;59.140;58.952;0.181;48.2837
release-0-bounded-lhs-2-always;baseline;0.577;0.552;0.020;0.482251
release-0-bounded-lhs-2-always;2n;1.358;1.337;0.014;1.17114
release-0-bounded-lhs-2-always;2l;1.186;1.165;0.012;1.03088
release-0-bounded-lhs-2-always;2c;2.800;2.773;0.022;2.44378
release-0-bounded-lhs-2-always;4n;3.211;3.179;0.021;2.64972
release-0-bounded-lhs-2-always;4l;2.478;2.451;0.017;2.18634
release-0-bounded-lhs-2-always;4c;12.947;12.884;0.055;10.672
release-0-bounded-lhs-2-always;8n;7.184;7.139;0.038;5.90199
release-0-bounded-lhs-2-always;8l;5.096;5.054;0.030;4.51558
release-0-bounded-lhs-2-always;8c;58.475;58.288;0.174;47.65
release-0-bounded-lhs-2-always;baseline;0.601;0.552;0.020;0.485005
release-0-bounded-lhs-2-always;2n;1.403;1.360;0.013;1.1857
release-0-bounded-lhs-2-always;2l;1.199;1.177;0.012;1.04293
release-0-bounded-lhs-2-always;2c;2.810;2.778;0.022;2.44955
release-0-bounded-lhs-2-always;4n;3.127;3.099;0.020;2.57342
release-0-bounded-lhs-2-always;4l;2.435;2.406;0.023;2.14055
release-0-bounded-lhs-2-always;4c;12.877;12.816;0.051;10.6081
release-0-bounded-lhs-2-always;8n;7.187;7.127;0.041;5.86917
release-0-bounded-lhs-2-always;8l;5.049;5.012;0.027;4.47819
release-0-bounded-lhs-2-always;8c;58.955;58.766;0.177;48.1486
release-0-bounded-lhs-2-always;baseline;0.575;0.557;0.011;0.489758
release-0-bounded-lhs-2-always;2n;1.359;1.337;0.013;1.16914
release-0-bounded-lhs-2-always;2l;1.180;1.157;0.013;1.02436
release-0-bounded-lhs-2-always;2c;2.769;2.741;0.021;2.41313
release-0-bounded-lhs-2-always;4n;3.134;3.104;0.023;2.57699
release-0-bounded-lhs-2-always;4l;2.428;2.402;0.016;2.13699
release-0-bounded-lhs-2-always;4c;12.948;12.886;0.050;10.6534
release-0-bounded-lhs-2-always;8n;7.181;7.137;0.037;5.88645
release-0-bounded-lhs-2-always;8l;5.088;5.050;0.026;4.51257
release-0-bounded-lhs-2-always;8c;58.332;58.118;0.182;47.4837
release-0-bounded-lhs-2-always;baseline;0.580;0.561;0.009;0.492681
release-0-bounded-lhs-2-always;2n;1.346;1.324;0.012;1.1588
release-0-bounded-lhs-2-always;2l;1.182;1.160;0.011;1.02769
release-0-bounded-lhs-2-always;2c;2.782;2.754;0.020;2.42552
release-0-bounded-lhs-2-always;4n;3.126;3.094;0.025;2.57459
release-0-bounded-lhs-2-always;4l;2.444;2.413;0.022;2.14783
release-0-bounded-lhs-2-always;4c;12.941;12.880;0.047;10.6795
release-0-bounded-lhs-2-always;8n;7.124;7.081;0.035;5.83702
release-0-bounded-lhs-2-always;8l;5.097;5.058;0.027;4.51916
release-0-bounded-lhs-2-always;8c;61.890;61.701;0.177;50.6583
release-0-bounded-lhs-2-always;baseline;0.636;0.617;0.011;0.541945
release-0-bounded-lhs-2-always;2n;1.476;1.453;0.013;1.27452
release-0-bounded-lhs-2-always;2l;1.276;1.255;0.012;1.11257
release-0-bounded-lhs-2-always;2c;3.212;3.183;0.025;2.80709
release-0-bounded-lhs-2-always;4n;3.364;3.333;0.026;2.77941
release-0-bounded-lhs-2-always;4l;2.765;2.737;0.023;2.43935
release-0-bounded-lhs-2-always;4c;13.661;13.599;0.049;11.2734
release-0-bounded-lhs-2-always;8n;7.585;7.542;0.031;6.23535
release-0-bounded-lhs-2-always;8l;5.106;5.066;0.030;4.52965
release-0-bounded-lhs-2-always;8c;58.414;58.225;0.173;47.6219
release-0-bounded-lhs-2-always;baseline;0.579;0.555;0.020;0.486593
release-0-bounded-lhs-2-always;2n;1.367;1.344;0.019;1.17782
release-0-bounded-lhs-2-always;2l;1.192;1.171;0.012;1.03745
release-0-bounded-lhs-2-always;2c;2.838;2.783;0.025;2.45271
release-0-bounded-lhs-2-always;4n;3.155;3.123;0.023;2.60131
release-0-bounded-lhs-2-always;4l;2.466;2.438;0.017;2.17135
release-0-bounded-lhs-2-always;4c;12.940;12.879;0.047;10.6621
release-0-bounded-lhs-2-always;8n;7.191;7.145;0.038;5.8751
release-0-bounded-lhs-2-always;8l;5.124;5.061;0.031;4.51874
release-0-bounded-lhs-2-always;8c;59.227;59.023;0.177;48.3908
release-0-bounded-lhs-2-neg-always;baseline;0.616;0.595;0.011;0.526587
release-0-bounded-lhs-2-neg-always;2n;1.408;1.384;0.014;1.21538
release-0-bounded-lhs-2-neg-always;2l;1.258;1.237;0.014;1.10259
release-0-bounded-lhs-2-neg-always;2c;2.906;2.877;0.020;2.53211
release-0-bounded-lhs-2-neg-always;4n;3.302;3.266;0.030;2.75441
release-0-bounded-lhs-2-neg-always;4l;2.617;2.587;0.023;2.3166
release-0-bounded-lhs-2-neg-always;4c;13.606;13.540;0.057;11.2928
release-0-bounded-lhs-2-neg-always;8n;7.458;7.413;0.038;6.15317
release-0-bounded-lhs-2-neg-always;8l;5.400;5.360;0.033;4.81131
release-0-bounded-lhs-2-neg-always;8c;61.535;61.321;0.192;50.2844
release-0-bounded-lhs-2-neg-always;baseline;0.610;0.591;0.010;0.523548
release-0-bounded-lhs-2-neg-always;2n;1.392;1.368;0.015;1.20102
release-0-bounded-lhs-2-neg-always;2l;1.256;1.232;0.015;1.09867
release-0-bounded-lhs-2-neg-always;2c;2.909;2.882;0.017;2.53727
release-0-bounded-lhs-2-neg-always;4n;3.299;3.268;0.022;2.75953
release-0-bounded-lhs-2-neg-always;4l;2.616;2.584;0.022;2.31181
release-0-bounded-lhs-2-neg-always;4c;13.519;13.458;0.050;11.2059
release-0-bounded-lhs-2-neg-always;8n;7.433;7.394;0.030;6.14826
release-0-bounded-lhs-2-neg-always;8l;5.430;5.390;0.034;4.84462
release-0-bounded-lhs-2-neg-always;8c;61.624;61.438;0.176;50.4418
release-0-bounded-lhs-2-neg-always;baseline;0.597;0.578;0.009;0.511174
release-0-bounded-lhs-2-neg-always;2n;1.410;1.389;0.013;1.22064
release-0-bounded-lhs-2-neg-always;2l;1.238;1.217;0.012;1.08471
release-0-bounded-lhs-2-neg-always;2c;2.907;2.879;0.018;2.53347
release-0-bounded-lhs-2-neg-always;4n;3.318;3.273;0.025;2.76472
release-0-bounded-lhs-2-neg-always;4l;2.615;2.584;0.021;2.31294
release-0-bounded-lhs-2-neg-always;4c;13.723;13.658;0.055;11.3986
release-0-bounded-lhs-2-neg-always;8n;7.390;7.348;0.035;6.11073
release-0-bounded-lhs-2-neg-always;8l;5.428;5.364;0.030;4.81996
release-0-bounded-lhs-2-neg-always;8c;61.653;61.463;0.169;50.4581
release-0-bounded-lhs-2-neg-always;baseline;0.604;0.583;0.013;0.516139
release-0-bounded-lhs-2-neg-always;2n;1.395;1.372;0.014;1.20079
release-0-bounded-lhs-2-neg-always;2l;1.250;1.227;0.018;1.09392
release-0-bounded-lhs-2-neg-always;2c;2.897;2.865;0.026;2.52265
release-0-bounded-lhs-2-neg-always;4n;3.235;3.208;0.022;2.70361
release-0-bounded-lhs-2-neg-always;4l;2.596;2.569;0.019;2.29791
release-0-bounded-lhs-2-neg-always;4c;13.591;13.528;0.056;11.2787
release-0-bounded-lhs-2-neg-always;8n;7.495;7.453;0.031;6.20045
release-0-bounded-lhs-2-neg-always;8l;5.412;5.373;0.027;4.82832
release-0-bounded-lhs-2-neg-always;8c;61.792;61.608;0.172;50.5823
release-0-bounded-lhs-2-neg-always;baseline;0.614;0.592;0.013;0.523535
release-0-bounded-lhs-2-neg-always;2n;1.400;1.377;0.015;1.20546
release-0-bounded-lhs-2-neg-always;2l;1.238;1.212;0.016;1.08195
release-0-bounded-lhs-2-neg-always;2c;2.912;2.885;0.018;2.53943
release-0-bounded-lhs-2-neg-always;4n;3.241;3.213;0.019;2.70592
release-0-bounded-lhs-2-neg-always;4l;2.584;2.556;0.021;2.28297
release-0-bounded-lhs-2-neg-always;4c;13.571;13.506;0.051;11.2474
release-0-bounded-lhs-2-neg-always;8n;7.380;7.340;0.028;6.10103
release-0-bounded-lhs-2-neg-always;8l;5.416;5.378;0.028;4.83484
release-0-bounded-lhs-2-neg-always;8c;60.943;60.754;0.172;49.8214
release-0-bounded-lhs-2-neg-always;baseline;0.600;0.581;0.016;0.513055
release-0-bounded-lhs-2-neg-always;2n;1.430;1.407;0.013;1.23697
