experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-0-unbounded-lhs-2-neg-historically;8c;35.780;35.656;0.113;25.5755
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.359;0.339;0.011;0.272748
trigger-0-unbounded-lhs-2-neg-historically;2n;0.800;0.778;0.013;0.623841
trigger-0-unbounded-lhs-2-neg-historically;2l;0.716;0.693;0.014;0.559724
trigger-0-unbounded-lhs-2-neg-historically;2c;1.648;1.625;0.013;1.30673
trigger-0-unbounded-lhs-2-neg-historically;4n;1.894;1.867;0.018;1.40681
trigger-0-unbounded-lhs-2-neg-historically;4l;1.439;1.414;0.020;1.15692
trigger-0-unbounded-lhs-2-neg-historically;4c;7.758;7.716;0.031;5.70215
trigger-0-unbounded-lhs-2-neg-historically;8n;4.208;4.174;0.027;3.04795
trigger-0-unbounded-lhs-2-neg-historically;8l;2.939;2.909;0.025;2.39783
trigger-0-unbounded-lhs-2-neg-historically;8c;35.580;35.460;0.110;25.3877
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.357;0.340;0.008;0.273616
trigger-0-unbounded-lhs-2-neg-historically;2n;0.798;0.780;0.012;0.628396
trigger-0-unbounded-lhs-2-neg-historically;2l;0.726;0.695;0.016;0.565281
trigger-0-unbounded-lhs-2-neg-historically;2c;1.647;1.622;0.016;1.30138
trigger-0-unbounded-lhs-2-neg-historically;4n;1.859;1.833;0.017;1.37939
trigger-0-unbounded-lhs-2-neg-historically;4l;1.442;1.417;0.015;1.16185
trigger-0-unbounded-lhs-2-neg-historically;4c;7.806;7.761;0.034;5.73236
trigger-0-unbounded-lhs-2-neg-historically;8n;4.180;4.146;0.026;3.01603
trigger-0-unbounded-lhs-2-neg-historically;8l;2.945;2.914;0.022;2.3975
trigger-0-unbounded-lhs-2-neg-historically;8c;35.863;35.743;0.104;25.6138
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.356;0.338;0.014;0.272264
trigger-0-unbounded-lhs-2-neg-historically;2n;0.801;0.779;0.014;0.624475
trigger-0-unbounded-lhs-2-neg-historically;2l;0.712;0.690;0.014;0.562056
trigger-0-unbounded-lhs-2-neg-historically;2c;1.662;1.638;0.014;1.32005
trigger-0-unbounded-lhs-2-neg-historically;4n;1.870;1.832;0.020;1.38103
trigger-0-unbounded-lhs-2-neg-historically;4l;1.440;1.418;0.015;1.16431
trigger-0-unbounded-lhs-2-neg-historically;4c;7.876;7.832;0.036;5.80097
trigger-0-unbounded-lhs-2-neg-historically;8n;4.207;4.176;0.020;3.04038
trigger-0-unbounded-lhs-2-neg-historically;8l;2.914;2.883;0.022;2.37139
trigger-0-unbounded-lhs-2-neg-historically;8c;35.435;35.316;0.108;25.2466
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.353;0.336;0.008;0.270385
trigger-0-unbounded-lhs-2-neg-historically;2n;0.796;0.777;0.010;0.625052
trigger-0-unbounded-lhs-2-neg-historically;2l;0.699;0.679;0.015;0.55232
trigger-0-unbounded-lhs-2-neg-historically;2c;1.630;1.607;0.018;1.29431
trigger-0-unbounded-lhs-2-neg-historically;4n;1.874;1.848;0.016;1.39693
trigger-0-unbounded-lhs-2-neg-historically;4l;1.459;1.424;0.017;1.16672
trigger-0-unbounded-lhs-2-neg-historically;4c;7.769;7.728;0.033;5.67628
trigger-0-unbounded-lhs-2-neg-historically;8n;4.282;4.251;0.020;3.10359
trigger-0-unbounded-lhs-2-neg-historically;8l;2.921;2.890;0.022;2.38059
trigger-0-unbounded-lhs-2-neg-historically;8c;35.621;35.498;0.115;25.4287
trigger-0-unbounded-lhs-2-neg-since;baseline;0.240;0.219;0.014;0.161221
trigger-0-unbounded-lhs-2-neg-since;2n;0.521;0.499;0.012;0.38595
trigger-0-unbounded-lhs-2-neg-since;2l;0.444;0.424;0.009;0.323536
trigger-0-unbounded-lhs-2-neg-since;2c;1.074;1.051;0.011;0.814616
trigger-0-unbounded-lhs-2-neg-since;4n;1.207;1.183;0.018;0.868627
trigger-0-unbounded-lhs-2-neg-since;4l;0.915;0.891;0.017;0.684374
trigger-0-unbounded-lhs-2-neg-since;4c;4.935;4.878;0.029;3.50671
trigger-0-unbounded-lhs-2-neg-since;8n;2.757;2.729;0.020;1.86988
trigger-0-unbounded-lhs-2-neg-since;8l;2.045;2.019;0.018;1.58661
trigger-0-unbounded-lhs-2-neg-since;8c;23.722;23.637;0.079;16.1624
trigger-0-unbounded-lhs-2-neg-since;baseline;0.228;0.211;0.008;0.155813
trigger-0-unbounded-lhs-2-neg-since;2n;0.524;0.505;0.014;0.391482
trigger-0-unbounded-lhs-2-neg-since;2l;0.469;0.434;0.010;0.331383
trigger-0-unbounded-lhs-2-neg-since;2c;1.062;1.042;0.016;0.80711
trigger-0-unbounded-lhs-2-neg-since;4n;1.200;1.178;0.017;0.862215
trigger-0-unbounded-lhs-2-neg-since;4l;0.899;0.877;0.013;0.67384
trigger-0-unbounded-lhs-2-neg-since;4c;4.912;4.881;0.020;3.51542
trigger-0-unbounded-lhs-2-neg-since;8n;2.770;2.745;0.018;1.88699
trigger-0-unbounded-lhs-2-neg-since;8l;2.052;2.026;0.016;1.59986
trigger-0-unbounded-lhs-2-neg-since;8c;23.767;23.677;0.073;16.1952
trigger-0-unbounded-lhs-2-neg-since;baseline;0.231;0.212;0.011;0.156904
trigger-0-unbounded-lhs-2-neg-since;2n;0.530;0.512;0.008;0.394518
trigger-0-unbounded-lhs-2-neg-since;2l;0.451;0.434;0.008;0.331779
trigger-0-unbounded-lhs-2-neg-since;2c;1.082;1.058;0.015;0.817205
trigger-0-unbounded-lhs-2-neg-since;4n;1.194;1.173;0.012;0.861948
trigger-0-unbounded-lhs-2-neg-since;4l;0.918;0.897;0.015;0.690535
trigger-0-unbounded-lhs-2-neg-since;4c;4.867;4.834;0.023;3.46521
trigger-0-unbounded-lhs-2-neg-since;8n;2.751;2.726;0.015;1.8694
trigger-0-unbounded-lhs-2-neg-since;8l;2.058;2.033;0.018;1.60249
trigger-0-unbounded-lhs-2-neg-since;8c;23.762;23.679;0.069;16.1966
trigger-0-unbounded-lhs-2-neg-since;baseline;0.230;0.212;0.014;0.157141
trigger-0-unbounded-lhs-2-neg-since;2n;0.509;0.491;0.014;0.379406
trigger-0-unbounded-lhs-2-neg-since;2l;0.451;0.435;0.008;0.332875
trigger-0-unbounded-lhs-2-neg-since;2c;1.097;1.076;0.016;0.837576
trigger-0-unbounded-lhs-2-neg-since;4n;1.201;1.179;0.013;0.866808
trigger-0-unbounded-lhs-2-neg-since;4l;0.953;0.919;0.012;0.709002
trigger-0-unbounded-lhs-2-neg-since;4c;4.838;4.806;0.026;3.45061
trigger-0-unbounded-lhs-2-neg-since;8n;2.743;2.718;0.021;1.86849
trigger-0-unbounded-lhs-2-neg-since;8l;2.052;2.026;0.015;1.59048
trigger-0-unbounded-lhs-2-neg-since;8c;23.731;23.650;0.071;16.1998
trigger-0-unbounded-lhs-2-neg-since;baseline;0.236;0.218;0.009;0.161049
trigger-0-unbounded-lhs-2-neg-since;2n;0.524;0.502;0.013;0.386699
trigger-0-unbounded-lhs-2-neg-since;2l;0.444;0.426;0.009;0.32559
trigger-0-unbounded-lhs-2-neg-since;2c;1.076;1.055;0.016;0.818565
trigger-0-unbounded-lhs-2-neg-since;4n;1.220;1.196;0.014;0.87774
trigger-0-unbounded-lhs-2-neg-since;4l;0.912;0.892;0.016;0.687284
trigger-0-unbounded-lhs-2-neg-since;4c;4.909;4.854;0.023;3.49414
trigger-0-unbounded-lhs-2-neg-since;8n;2.769;2.740;0.020;1.87351
trigger-0-unbounded-lhs-2-neg-since;8l;2.047;2.022;0.020;1.59083
trigger-0-unbounded-lhs-2-neg-since;8c;23.724;23.625;0.069;16.1589
trigger-0-unbounded-lhs-2-neg-since;baseline;0.231;0.211;0.011;0.155619
trigger-0-unbounded-lhs-2-neg-since;2n;0.534;0.513;0.013;0.396365
trigger-0-unbounded-lhs-2-neg-since;2l;0.448;0.428;0.011;0.327448
trigger-0-unbounded-lhs-2-neg-since;2c;1.069;1.050;0.010;0.810776
trigger-0-unbounded-lhs-2-neg-since;4n;1.207;1.185;0.013;0.876688
trigger-0-unbounded-lhs-2-neg-since;4l;0.915;0.895;0.012;0.691395
trigger-0-unbounded-lhs-2-neg-since;4c;4.835;4.805;0.022;3.45152
trigger-0-unbounded-lhs-2-neg-since;8n;2.768;2.740;0.019;1.88581
trigger-0-unbounded-lhs-2-neg-since;8l;2.047;2.021;0.016;1.58724
trigger-0-unbounded-lhs-2-neg-since;8c;23.764;23.665;0.071;16.1939
trigger-0-unbounded-lhs-2-neg-since;baseline;0.234;0.216;0.014;0.160813
trigger-0-unbounded-lhs-2-neg-since;2n;0.522;0.501;0.012;0.386634
trigger-0-unbounded-lhs-2-neg-since;2l;0.445;0.426;0.013;0.325386
trigger-0-unbounded-lhs-2-neg-since;2c;1.069;1.048;0.011;0.81047
trigger-0-unbounded-lhs-2-neg-since;4n;1.203;1.180;0.017;0.869672
trigger-0-unbounded-lhs-2-neg-since;4l;0.912;0.892;0.011;0.690175
trigger-0-unbounded-lhs-2-neg-since;4c;4.895;4.861;0.026;3.49463
trigger-0-unbounded-lhs-2-neg-since;8n;2.751;2.726;0.015;1.87265
trigger-0-unbounded-lhs-2-neg-since;8l;2.046;2.022;0.014;1.5943
trigger-0-unbounded-lhs-2-neg-since;8c;23.918;23.838;0.067;16.347
trigger-0-unbounded-lhs-2-neg-since;baseline;0.244;0.224;0.011;0.166741
trigger-0-unbounded-lhs-2-neg-since;2n;0.515;0.495;0.010;0.382057
trigger-0-unbounded-lhs-2-neg-since;2l;0.445;0.425;0.011;0.324296
trigger-0-unbounded-lhs-2-neg-since;2c;1.075;1.052;0.014;0.815727
trigger-0-unbounded-lhs-2-neg-since;4n;1.204;1.182;0.012;0.86761
trigger-0-unbounded-lhs-2-neg-since;4l;0.903;0.883;0.012;0.683219
trigger-0-unbounded-lhs-2-neg-since;4c;4.901;4.868;0.022;3.4887
trigger-0-unbounded-lhs-2-neg-since;8n;2.766;2.741;0.015;1.8782
trigger-0-unbounded-lhs-2-neg-since;8l;2.055;2.015;0.020;1.58971
trigger-0-unbounded-lhs-2-neg-since;8c;23.955;23.876;0.064;16.3852
trigger-0-unbounded-lhs-2-neg-since;baseline;0.232;0.215;0.012;0.160028
trigger-0-unbounded-lhs-2-neg-since;2n;0.514;0.496;0.011;0.383921
trigger-0-unbounded-lhs-2-neg-since;2l;0.447;0.429;0.008;0.327357
trigger-0-unbounded-lhs-2-neg-since;2c;1.071;1.048;0.013;0.810914
trigger-0-unbounded-lhs-2-neg-since;4n;1.182;1.161;0.016;0.853275
trigger-0-unbounded-lhs-2-neg-since;4l;0.917;0.895;0.017;0.689156
trigger-0-unbounded-lhs-2-neg-since;4c;4.937;4.865;0.027;3.49857
trigger-0-unbounded-lhs-2-neg-since;8n;2.777;2.751;0.017;1.90126
trigger-0-unbounded-lhs-2-neg-since;8l;2.042;2.017;0.020;1.59046
trigger-0-unbounded-lhs-2-neg-since;8c;23.737;23.656;0.071;16.1377
trigger-0-unbounded-lhs-2-neg-since;baseline;0.232;0.214;0.013;0.159263
trigger-0-unbounded-lhs-2-neg-since;2n;0.513;0.495;0.013;0.382829
trigger-0-unbounded-lhs-2-neg-since;2l;0.450;0.430;0.011;0.328987
trigger-0-unbounded-lhs-2-neg-since;2c;1.072;1.053;0.011;0.813662
trigger-0-unbounded-lhs-2-neg-since;4n;1.198;1.178;0.012;0.865779
trigger-0-unbounded-lhs-2-neg-since;4l;0.900;0.880;0.011;0.677404
trigger-0-unbounded-lhs-2-neg-since;4c;4.944;4.913;0.021;3.55009
trigger-0-unbounded-lhs-2-neg-since;8n;2.775;2.747;0.018;1.89651
trigger-0-unbounded-lhs-2-neg-since;8l;2.056;2.030;0.017;1.5983
trigger-0-unbounded-lhs-2-neg-since;8c;23.781;23.691;0.075;16.2208
trigger-0-unbounded-lhs-2-since;baseline;0.304;0.284;0.009;0.229601
trigger-0-unbounded-lhs-2-since;2n;0.680;0.658;0.011;0.531365
trigger-0-unbounded-lhs-2-since;2l;0.605;0.580;0.014;0.471173
trigger-0-unbounded-lhs-2-since;2c;1.373;1.346;0.019;1.09823
trigger-0-unbounded-lhs-2-since;4n;1.533;1.507;0.017;1.15096
trigger-0-unbounded-lhs-2-since;4l;1.210;1.186;0.013;0.975371
trigger-0-unbounded-lhs-2-since;4c;6.369;6.325;0.036;4.86177
trigger-0-unbounded-lhs-2-since;8n;3.545;3.511;0.027;2.63145
trigger-0-unbounded-lhs-2-since;8l;2.463;2.430;0.022;2.00816
trigger-0-unbounded-lhs-2-since;8c;29.061;28.947;0.105;21.1578
trigger-0-unbounded-lhs-2-since;baseline;0.295;0.277;0.009;0.221994
trigger-0-unbounded-lhs-2-since;2n;0.672;0.652;0.015;0.527759
trigger-0-unbounded-lhs-2-since;2l;0.628;0.582;0.014;0.47185
trigger-0-unbounded-lhs-2-since;2c;1.328;1.305;0.018;1.05844
trigger-0-unbounded-lhs-2-since;4n;1.550;1.526;0.019;1.17529
trigger-0-unbounded-lhs-2-since;4l;1.199;1.176;0.015;0.965487
trigger-0-unbounded-lhs-2-since;4c;6.308;6.266;0.032;4.81059
trigger-0-unbounded-lhs-2-since;8n;3.494;3.461;0.023;2.57439
trigger-0-unbounded-lhs-2-since;8l;2.441;2.412;0.018;1.98642
trigger-0-unbounded-lhs-2-since;8c;29.171;29.059;0.094;21.3135
trigger-0-unbounded-lhs-2-since;baseline;0.299;0.280;0.013;0.22588
trigger-0-unbounded-lhs-2-since;2n;0.670;0.650;0.015;0.525668
trigger-0-unbounded-lhs-2-since;2l;0.607;0.587;0.015;0.475987
trigger-0-unbounded-lhs-2-since;2c;1.347;1.324;0.017;1.079
trigger-0-unbounded-lhs-2-since;4n;1.538;1.513;0.016;1.15997
trigger-0-unbounded-lhs-2-since;4l;1.215;1.194;0.014;0.982816
trigger-0-unbounded-lhs-2-since;4c;6.328;6.285;0.031;4.8039
trigger-0-unbounded-lhs-2-since;8n;3.581;3.526;0.027;2.62555
trigger-0-unbounded-lhs-2-since;8l;2.445;2.417;0.019;1.99627
trigger-0-unbounded-lhs-2-since;8c;29.992;29.869;0.107;21.9678
trigger-0-unbounded-lhs-2-since;baseline;0.318;0.299;0.009;0.240852
trigger-0-unbounded-lhs-2-since;2n;0.735;0.715;0.012;0.581413
trigger-0-unbounded-lhs-2-since;2l;0.652;0.631;0.017;0.512838
trigger-0-unbounded-lhs-2-since;2c;1.455;1.429;0.021;1.16885
trigger-0-unbounded-lhs-2-since;4n;1.651;1.623;0.023;1.24653
trigger-0-unbounded-lhs-2-since;4l;1.329;1.307;0.013;1.07614
trigger-0-unbounded-lhs-2-since;4c;6.804;6.763;0.032;5.21328
trigger-0-unbounded-lhs-2-since;8n;3.608;3.578;0.020;2.66288
trigger-0-unbounded-lhs-2-since;8l;2.559;2.529;0.021;2.08735
trigger-0-unbounded-lhs-2-since;8c;30.494;30.384;0.100;22.3089
trigger-0-unbounded-lhs-2-since;baseline;0.323;0.305;0.009;0.246961
trigger-0-unbounded-lhs-2-since;2n;0.711;0.691;0.011;0.55867
trigger-0-unbounded-lhs-2-since;2l;0.630;0.609;0.012;0.496671
trigger-0-unbounded-lhs-2-since;2c;1.393;1.370;0.013;1.11375
trigger-0-unbounded-lhs-2-since;4n;1.639;1.615;0.014;1.24089
trigger-0-unbounded-lhs-2-since;4l;1.314;1.279;0.019;1.05316
trigger-0-unbounded-lhs-2-since;4c;6.638;6.598;0.032;5.05758
trigger-0-unbounded-lhs-2-since;8n;3.677;3.647;0.018;2.70735
trigger-0-unbounded-lhs-2-since;8l;2.520;2.488;0.022;2.05402
trigger-0-unbounded-lhs-2-since;8c;29.116;29.006;0.096;21.2673
trigger-0-unbounded-lhs-2-since;baseline;0.301;0.283;0.008;0.227529
trigger-0-unbounded-lhs-2-since;2n;0.666;0.646;0.015;0.522194
trigger-0-unbounded-lhs-2-since;2l;0.603;0.584;0.010;0.474989
trigger-0-unbounded-lhs-2-since;2c;1.352;1.326;0.016;1.08097
trigger-0-unbounded-lhs-2-since;4n;1.517;1.493;0.013;1.14226
trigger-0-unbounded-lhs-2-since;4l;1.216;1.193;0.017;0.977513
trigger-0-unbounded-lhs-2-since;4c;6.303;6.261;0.030;4.80157
trigger-0-unbounded-lhs-2-since;8n;3.444;3.413;0.021;2.53783
trigger-0-unbounded-lhs-2-since;8l;2.473;2.430;0.019;1.99952
trigger-0-unbounded-lhs-2-since;8c;29.093;28.984;0.101;21.2555
trigger-0-unbounded-lhs-2-since;baseline;0.291;0.275;0.010;0.222248
trigger-0-unbounded-lhs-2-since;2n;0.719;0.685;0.016;0.554305
trigger-0-unbounded-lhs-2-since;2l;0.604;0.585;0.010;0.475174
trigger-0-unbounded-lhs-2-since;2c;1.331;1.308;0.013;1.0657
trigger-0-unbounded-lhs-2-since;4n;1.520;1.497;0.013;1.14332
trigger-0-unbounded-lhs-2-since;4l;1.222;1.200;0.012;0.987079
trigger-0-unbounded-lhs-2-since;4c;6.302;6.261;0.032;4.7957
trigger-0-unbounded-lhs-2-since;8n;3.495;3.463;0.025;2.57388
trigger-0-unbounded-lhs-2-since;8l;2.450;2.422;0.019;1.99334
trigger-0-unbounded-lhs-2-since;8c;29.182;29.073;0.092;21.3072
trigger-0-unbounded-lhs-2-since;baseline;0.299;0.281;0.009;0.22585
trigger-0-unbounded-lhs-2-since;2n;0.676;0.657;0.015;0.530683
trigger-0-unbounded-lhs-2-since;2l;0.604;0.584;0.010;0.474503
trigger-0-unbounded-lhs-2-since;2c;1.338;1.316;0.017;1.06934
trigger-0-unbounded-lhs-2-since;4n;1.539;1.516;0.014;1.16116
trigger-0-unbounded-lhs-2-since;4l;1.216;1.195;0.013;0.981515
trigger-0-unbounded-lhs-2-since;4c;6.299;6.259;0.034;4.80112
trigger-0-unbounded-lhs-2-since;8n;3.503;3.459;0.026;2.5726
trigger-0-unbounded-lhs-2-since;8l;2.447;2.419;0.022;1.99348
trigger-0-unbounded-lhs-2-since;8c;29.441;29.316;0.101;21.4368
trigger-0-unbounded-lhs-2-since;baseline;0.303;0.283;0.011;0.22657
trigger-0-unbounded-lhs-2-since;2n;0.677;0.658;0.012;0.531123
trigger-0-unbounded-lhs-2-since;2l;0.608;0.588;0.012;0.476732
trigger-0-unbounded-lhs-2-since;2c;1.344;1.321;0.014;1.07339
trigger-0-unbounded-lhs-2-since;4n;1.534;1.509;0.014;1.15608
trigger-0-unbounded-lhs-2-since;4l;1.228;1.205;0.017;0.991683
trigger-0-unbounded-lhs-2-since;4c;6.346;6.305;0.029;4.82901
trigger-0-unbounded-lhs-2-since;8n;3.487;3.455;0.022;2.56338
trigger-0-unbounded-lhs-2-since;8l;2.460;2.431;0.023;2.00566
trigger-0-unbounded-lhs-2-since;8c;29.182;29.068;0.097;21.3191
trigger-0-unbounded-lhs-2-since;baseline;0.292;0.276;0.010;0.222405
trigger-0-unbounded-lhs-2-since;2n;0.677;0.656;0.011;0.530228
trigger-0-unbounded-lhs-2-since;2l;0.595;0.576;0.015;0.4672
trigger-0-unbounded-lhs-2-since;2c;1.339;1.317;0.017;1.07319
trigger-0-unbounded-lhs-2-since;4n;1.537;1.512;0.015;1.1575
trigger-0-unbounded-lhs-2-since;4l;1.212;1.190;0.012;0.978057
trigger-0-unbounded-lhs-2-since;4c;6.352;6.312;0.034;4.84604
trigger-0-unbounded-lhs-2-since;8n;3.499;3.469;0.019;2.58073
trigger-0-unbounded-lhs-2-since;8l;2.451;2.425;0.017;1.99834
trigger-0-unbounded-lhs-2-since;8c;29.244;29.119;0.099;21.3634
trigger-a-bounded-lhs-2-historically;baseline;0.978;0.950;0.016;0.942405
trigger-a-bounded-lhs-2-historically;2n;2.194;2.156;0.027;2.14892
trigger-a-bounded-lhs-2-historically;2l;4.100;4.045;0.039;4.0481
trigger-a-bounded-lhs-2-historically;2c;9.154;9.066;0.076;9.07565
trigger-a-bounded-lhs-2-historically;4n;4.858;4.787;0.053;4.76317
trigger-a-bounded-lhs-2-historically;4l;17.787;17.635;0.141;17.7062
trigger-a-bounded-lhs-2-historically;4c;84.910;84.317;0.576;84.5024
trigger-a-bounded-lhs-2-historically;8n;10.598;10.502;0.083;10.4127
trigger-a-bounded-lhs-2-historically;8l;77.151;76.555;0.581;76.9429
trigger-a-bounded-lhs-2-historically;8c;837.987;814.382;17.807;834.384
trigger-a-bounded-lhs-2-historically;baseline;1.080;0.998;0.021;0.990071
trigger-a-bounded-lhs-2-historically;2n;2.256;2.218;0.031;2.21108
trigger-a-bounded-lhs-2-historically;2l;4.119;4.063;0.043;4.06487
trigger-a-bounded-lhs-2-historically;2c;9.080;8.996;0.070;9.00603
trigger-a-bounded-lhs-2-historically;4n;4.883;4.805;0.049;4.78096
trigger-a-bounded-lhs-2-historically;4l;17.693;17.542;0.134;17.6109
trigger-a-bounded-lhs-2-historically;4c;84.632;84.035;0.586;84.2203
trigger-a-bounded-lhs-2-historically;8n;10.743;10.644;0.081;10.5488
trigger-a-bounded-lhs-2-historically;8l;76.193;75.601;0.573;75.9823
trigger-a-bounded-lhs-2-historically;8c;822.905;803.263;14.110;819.366
trigger-a-bounded-lhs-2-historically;baseline;1.004;0.955;0.022;0.948557
trigger-a-bounded-lhs-2-historically;2n;2.210;2.168;0.028;2.16052
trigger-a-bounded-lhs-2-historically;2l;4.173;4.102;0.046;4.10522
trigger-a-bounded-lhs-2-historically;2c;9.115;9.027;0.081;9.03812
trigger-a-bounded-lhs-2-historically;4n;4.815;4.758;0.044;4.73603
trigger-a-bounded-lhs-2-historically;4l;17.670;17.512;0.143;17.5802
trigger-a-bounded-lhs-2-historically;4c;84.407;83.813;0.572;83.9977
trigger-a-bounded-lhs-2-historically;8n;10.792;10.693;0.084;10.5985
trigger-a-bounded-lhs-2-historically;8l;76.462;75.869;0.572;76.2561
trigger-a-bounded-lhs-2-historically;8c;820.463;802.357;13.476;816.98
trigger-a-bounded-lhs-2-historically;baseline;1.014;0.960;0.020;0.952845
trigger-a-bounded-lhs-2-historically;2n;2.203;2.161;0.029;2.15426
trigger-a-bounded-lhs-2-historically;2l;4.121;4.062;0.042;4.06498
trigger-a-bounded-lhs-2-historically;2c;9.166;9.075;0.078;9.08701
trigger-a-bounded-lhs-2-historically;4n;4.834;4.775;0.048;4.75399
trigger-a-bounded-lhs-2-historically;4l;17.645;17.489;0.141;17.5586
trigger-a-bounded-lhs-2-historically;4c;85.425;84.816;0.586;84.9954
trigger-a-bounded-lhs-2-historically;8n;10.527;10.429;0.079;10.3406
trigger-a-bounded-lhs-2-historically;8l;76.451;75.850;0.585;76.2421
trigger-a-bounded-lhs-2-historically;8c;801.972;797.489;4.444;798.557
trigger-a-bounded-lhs-2-historically;baseline;0.978;0.952;0.020;0.945385
trigger-a-bounded-lhs-2-historically;2n;2.243;2.185;0.034;2.17845
trigger-a-bounded-lhs-2-historically;2l;4.124;4.070;0.040;4.07346
trigger-a-bounded-lhs-2-historically;2c;9.789;9.688;0.088;9.7111
trigger-a-bounded-lhs-2-historically;4n;5.333;5.262;0.064;5.24568
trigger-a-bounded-lhs-2-historically;4l;18.970;18.804;0.155;18.8852
trigger-a-bounded-lhs-2-historically;4c;87.454;86.844;0.602;87.0125
trigger-a-bounded-lhs-2-historically;8n;10.547;10.448;0.080;10.3578
trigger-a-bounded-lhs-2-historically;8l;76.710;76.105;0.586;76.4957
trigger-a-bounded-lhs-2-historically;8c;826.056;809.196;14.222;822.446
trigger-a-bounded-lhs-2-historically;baseline;1.059;0.982;0.026;0.975305
trigger-a-bounded-lhs-2-historically;2n;2.224;2.185;0.024;2.17807
trigger-a-bounded-lhs-2-historically;2l;4.116;4.054;0.036;4.05774
trigger-a-bounded-lhs-2-historically;2c;9.201;9.112;0.076;9.12447
trigger-a-bounded-lhs-2-historically;4n;4.876;4.817;0.050;4.79391
trigger-a-bounded-lhs-2-historically;4l;17.785;17.630;0.139;17.7006
trigger-a-bounded-lhs-2-historically;4c;84.971;84.377;0.579;84.5504
trigger-a-bounded-lhs-2-historically;8n;10.609;10.508;0.088;10.4161
trigger-a-bounded-lhs-2-historically;8l;77.132;76.532;0.579;76.9266
trigger-a-bounded-lhs-2-historically;8c;822.248;804.849;14.056;818.698
trigger-a-bounded-lhs-2-historically;baseline;1.038;0.985;0.019;0.978528
trigger-a-bounded-lhs-2-historically;2n;2.221;2.159;0.029;2.15059
trigger-a-bounded-lhs-2-historically;2l;4.126;4.070;0.043;4.07389
trigger-a-bounded-lhs-2-historically;2c;9.104;9.017;0.073;9.02851
trigger-a-bounded-lhs-2-historically;4n;4.842;4.781;0.045;4.75787
trigger-a-bounded-lhs-2-historically;4l;17.787;17.631;0.144;17.7046
trigger-a-bounded-lhs-2-historically;4c;84.788;84.193;0.580;84.3699
trigger-a-bounded-lhs-2-historically;8n;10.671;10.574;0.085;10.4833
trigger-a-bounded-lhs-2-historically;8l;76.178;75.571;0.593;75.9644
trigger-a-bounded-lhs-2-historically;8c;825.708;810.073;11.065;822.242
trigger-a-bounded-lhs-2-historically;baseline;1.164;0.993;0.030;0.985112
trigger-a-bounded-lhs-2-historically;2n;2.230;2.185;0.031;2.17534
trigger-a-bounded-lhs-2-historically;2l;4.090;4.038;0.039;4.04106
trigger-a-bounded-lhs-2-historically;2c;9.264;9.167;0.080;9.18776
trigger-a-bounded-lhs-2-historically;4n;4.857;4.798;0.045;4.77303
trigger-a-bounded-lhs-2-historically;4l;17.761;17.606;0.147;17.6771
trigger-a-bounded-lhs-2-historically;4c;84.550;83.948;0.580;84.1315
trigger-a-bounded-lhs-2-historically;8n;10.609;10.512;0.084;10.4214
trigger-a-bounded-lhs-2-historically;8l;80.541;79.908;0.614;80.3301
trigger-a-bounded-lhs-2-historically;8c;832.122;815.630;13.458;828.125
trigger-a-bounded-lhs-2-historically;baseline;1.041;0.978;0.024;0.97175
trigger-a-bounded-lhs-2-historically;2n;2.190;2.153;0.029;2.1455
trigger-a-bounded-lhs-2-historically;2l;4.056;4.002;0.037;4.0045
trigger-a-bounded-lhs-2-historically;2c;9.194;9.104;0.078;9.11452
trigger-a-bounded-lhs-2-historically;4n;4.821;4.764;0.047;4.74016
trigger-a-bounded-lhs-2-historically;4l;17.736;17.584;0.136;17.651
trigger-a-bounded-lhs-2-historically;4c;85.472;84.866;0.590;85.0466
trigger-a-bounded-lhs-2-historically;8n;10.606;10.504;0.091;10.4173
trigger-a-bounded-lhs-2-historically;8l;76.110;75.511;0.583;75.8957
trigger-a-bounded-lhs-2-historically;8c;822.644;805.927;12.426;819.149
trigger-a-bounded-lhs-2-historically;baseline;1.026;0.974;0.025;0.967709
trigger-a-bounded-lhs-2-historically;2n;2.266;2.196;0.026;2.18695
trigger-a-bounded-lhs-2-historically;2l;4.085;4.033;0.041;4.03622
trigger-a-bounded-lhs-2-historically;2c;9.077;8.992;0.073;9.00132
trigger-a-bounded-lhs-2-historically;4n;4.830;4.773;0.042;4.74944
trigger-a-bounded-lhs-2-historically;4l;17.756;17.597;0.145;17.6656
trigger-a-bounded-lhs-2-historically;4c;85.114;84.518;0.575;84.7002
trigger-a-bounded-lhs-2-historically;8n;10.622;10.523;0.086;10.4318
trigger-a-bounded-lhs-2-historically;8l;76.528;75.920;0.588;76.3194
trigger-a-bounded-lhs-2-historically;8c;824.968;807.943;11.857;821.44
trigger-a-bounded-lhs-2-once;baseline;0.999;0.946;0.023;0.942818
trigger-a-bounded-lhs-2-once;2n;2.068;2.028;0.025;2.0249
trigger-a-bounded-lhs-2-once;2l;3.857;3.806;0.041;3.81437
trigger-a-bounded-lhs-2-once;2c;8.758;8.670;0.072;8.69427
