experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-bounded-lhs-2-since;2c;0.692;0.666;0.018;0.108769;0.419944
trigger-0-bounded-lhs-2-since;4n;0.780;0.756;0.013;0.11848;0.384089
trigger-0-bounded-lhs-2-since;4l;0.632;0.610;0.013;0.13496;0.385755
trigger-0-bounded-lhs-2-since;4c;3.273;3.218;0.035;0.525611;1.67482
trigger-0-bounded-lhs-2-since;8n;1.733;1.704;0.019;0.278626;0.771923
trigger-0-bounded-lhs-2-since;8l;1.279;1.250;0.019;0.280402;0.795641
trigger-0-bounded-lhs-2-since;8c;14.778;14.658;0.109;2.48595;6.65717
trigger-0-bounded-lhs-2-since;baseline;0.160;0.143;0.008;0.033718;0.086913
trigger-0-bounded-lhs-2-since;2n;0.335;0.315;0.011;0.050893;0.191387
trigger-0-bounded-lhs-2-since;2l;0.312;0.292;0.012;0.061227;0.179178
trigger-0-bounded-lhs-2-since;2c;0.683;0.655;0.018;0.10608;0.410942
trigger-0-bounded-lhs-2-since;4n;0.807;0.780;0.015;0.124825;0.397181
trigger-0-bounded-lhs-2-since;4l;0.641;0.618;0.017;0.134176;0.397568
trigger-0-bounded-lhs-2-since;4c;3.221;3.175;0.036;0.512999;1.64049
trigger-0-bounded-lhs-2-since;8n;1.744;1.714;0.019;0.284826;0.783113
trigger-0-bounded-lhs-2-since;8l;1.281;1.251;0.023;0.277664;0.797823
trigger-0-bounded-lhs-2-since;8c;14.855;14.734;0.105;2.47937;6.70297
trigger-0-bounded-lhs-2-since;baseline;0.162;0.144;0.013;0.034165;0.08806
trigger-0-bounded-lhs-2-since;2n;0.345;0.324;0.015;0.052407;0.197527
trigger-0-bounded-lhs-2-since;2l;0.309;0.290;0.010;0.061077;0.178554
trigger-0-bounded-lhs-2-since;2c;0.679;0.656;0.014;0.107989;0.413003
trigger-0-bounded-lhs-2-since;4n;0.789;0.762;0.018;0.121713;0.386747
trigger-0-bounded-lhs-2-since;4l;0.636;0.612;0.018;0.136239;0.388594
trigger-0-bounded-lhs-2-since;4c;3.214;3.170;0.033;0.513379;1.63581
trigger-0-bounded-lhs-2-since;8n;1.767;1.736;0.021;0.285879;0.787046
trigger-0-bounded-lhs-2-since;8l;1.269;1.238;0.022;0.275431;0.786127
trigger-0-bounded-lhs-2-since;8c;14.795;14.671;0.114;2.54651;6.73897
trigger-0-unbounded-lhs-0-historically;baseline;0.150;0.129;0.010;0.036253;0.08363
trigger-0-unbounded-lhs-0-historically;2n;0.311;0.286;0.012;0.059921;0.191094
trigger-0-unbounded-lhs-0-historically;2l;0.295;0.269;0.020;0.073164;0.175928
trigger-0-unbounded-lhs-0-historically;2c;0.618;0.591;0.020;0.123334;0.4083
trigger-0-unbounded-lhs-0-historically;4n;0.686;0.659;0.020;0.131654;0.374219
trigger-0-unbounded-lhs-0-historically;4l;0.572;0.546;0.015;0.157373;0.356109
trigger-0-unbounded-lhs-0-historically;4c;2.861;2.810;0.036;0.543988;1.58954
trigger-0-unbounded-lhs-0-historically;8n;1.560;1.522;0.024;0.314629;0.759428
trigger-0-unbounded-lhs-0-historically;8l;1.137;1.103;0.021;0.322065;0.731301
trigger-0-unbounded-lhs-0-historically;8c;12.844;12.708;0.126;2.63064;6.27945
trigger-0-unbounded-lhs-0-historically;baseline;0.145;0.127;0.014;0.035541;0.081912
trigger-0-unbounded-lhs-0-historically;2n;0.316;0.297;0.010;0.060909;0.20073
trigger-0-unbounded-lhs-0-historically;2l;0.286;0.264;0.012;0.073776;0.169808
trigger-0-unbounded-lhs-0-historically;2c;0.630;0.603;0.016;0.124991;0.415988
trigger-0-unbounded-lhs-0-historically;4n;0.689;0.665;0.014;0.135782;0.379529
trigger-0-unbounded-lhs-0-historically;4l;0.568;0.544;0.014;0.159068;0.356499
trigger-0-unbounded-lhs-0-historically;4c;2.835;2.786;0.037;0.539602;1.57369
trigger-0-unbounded-lhs-0-historically;8n;1.545;1.512;0.026;0.315199;0.753346
trigger-0-unbounded-lhs-0-historically;8l;1.147;1.114;0.026;0.32597;0.738492
trigger-0-unbounded-lhs-0-historically;8c;12.849;12.719;0.114;2.66659;6.31611
trigger-0-unbounded-lhs-0-historically;baseline;0.145;0.127;0.009;0.035617;0.081778
trigger-0-unbounded-lhs-0-historically;2n;0.320;0.300;0.011;0.061246;0.202576
trigger-0-unbounded-lhs-0-historically;2l;0.283;0.262;0.016;0.073204;0.16895
trigger-0-unbounded-lhs-0-historically;2c;0.614;0.590;0.016;0.12108;0.406469
trigger-0-unbounded-lhs-0-historically;4n;0.693;0.668;0.014;0.135501;0.381639
trigger-0-unbounded-lhs-0-historically;4l;0.567;0.543;0.015;0.157106;0.35353
trigger-0-unbounded-lhs-0-historically;4c;2.853;2.803;0.038;0.538921;1.5844
trigger-0-unbounded-lhs-0-historically;8n;1.532;1.499;0.026;0.307807;0.738838
trigger-0-unbounded-lhs-0-historically;8l;1.136;1.105;0.021;0.322316;0.73289
trigger-0-unbounded-lhs-0-historically;8c;12.895;12.764;0.123;2.67612;6.34088
trigger-0-unbounded-lhs-0-historically;baseline;0.150;0.130;0.015;0.035843;0.083357
trigger-0-unbounded-lhs-0-historically;2n;0.311;0.291;0.011;0.059492;0.1963
trigger-0-unbounded-lhs-0-historically;2l;0.287;0.267;0.011;0.075017;0.171886
trigger-0-unbounded-lhs-0-historically;2c;0.621;0.596;0.021;0.122589;0.407952
trigger-0-unbounded-lhs-0-historically;4n;0.684;0.659;0.020;0.132561;0.377178
trigger-0-unbounded-lhs-0-historically;4l;0.560;0.535;0.015;0.155491;0.348536
trigger-0-unbounded-lhs-0-historically;4c;2.862;2.814;0.038;0.539182;1.58225
trigger-0-unbounded-lhs-0-historically;8n;1.545;1.511;0.027;0.308416;0.745285
trigger-0-unbounded-lhs-0-historically;8l;1.129;1.097;0.022;0.319811;0.725607
trigger-0-unbounded-lhs-0-historically;8c;13.008;12.867;0.122;2.64868;6.33644
trigger-0-unbounded-lhs-0-historically;baseline;0.150;0.129;0.016;0.035828;0.082708
trigger-0-unbounded-lhs-0-historically;2n;0.306;0.287;0.015;0.059928;0.190829
trigger-0-unbounded-lhs-0-historically;2l;0.289;0.265;0.015;0.073906;0.170545
trigger-0-unbounded-lhs-0-historically;2c;0.623;0.598;0.019;0.12353;0.413442
trigger-0-unbounded-lhs-0-historically;4n;0.682;0.656;0.018;0.132114;0.373631
trigger-0-unbounded-lhs-0-historically;4l;0.563;0.538;0.019;0.155932;0.351673
trigger-0-unbounded-lhs-0-historically;4c;2.869;2.820;0.040;0.546722;1.59855
trigger-0-unbounded-lhs-0-historically;8n;1.529;1.494;0.025;0.306318;0.737411
trigger-0-unbounded-lhs-0-historically;8l;1.140;1.105;0.026;0.323993;0.732735
trigger-0-unbounded-lhs-0-historically;8c;12.899;12.768;0.117;2.6636;6.31133
trigger-0-unbounded-lhs-0-historically;baseline;0.155;0.135;0.012;0.03709;0.088405
trigger-0-unbounded-lhs-0-historically;2n;0.302;0.282;0.015;0.059196;0.188254
trigger-0-unbounded-lhs-0-historically;2l;0.287;0.265;0.012;0.074502;0.17079
trigger-0-unbounded-lhs-0-historically;2c;0.620;0.596;0.015;0.12278;0.411164
trigger-0-unbounded-lhs-0-historically;4n;0.685;0.661;0.015;0.133124;0.376547
trigger-0-unbounded-lhs-0-historically;4l;0.563;0.539;0.014;0.156668;0.352061
trigger-0-unbounded-lhs-0-historically;4c;2.873;2.804;0.045;0.541642;1.58669
trigger-0-unbounded-lhs-0-historically;8n;1.536;1.501;0.026;0.308343;0.740725
trigger-0-unbounded-lhs-0-historically;8l;1.141;1.107;0.024;0.323616;0.731967
trigger-0-unbounded-lhs-0-historically;8c;12.942;12.812;0.118;2.66653;6.37074
trigger-0-unbounded-lhs-0-historically;baseline;0.147;0.127;0.011;0.035643;0.081751
trigger-0-unbounded-lhs-0-historically;2n;0.309;0.286;0.014;0.059267;0.189203
trigger-0-unbounded-lhs-0-historically;2l;0.285;0.265;0.011;0.074164;0.170402
trigger-0-unbounded-lhs-0-historically;2c;0.614;0.590;0.014;0.121515;0.406485
trigger-0-unbounded-lhs-0-historically;4n;0.690;0.665;0.014;0.132889;0.38005
trigger-0-unbounded-lhs-0-historically;4l;0.565;0.539;0.019;0.156526;0.35103
trigger-0-unbounded-lhs-0-historically;4c;2.853;2.804;0.037;0.542244;1.57806
trigger-0-unbounded-lhs-0-historically;8n;1.530;1.497;0.026;0.309591;0.739344
trigger-0-unbounded-lhs-0-historically;8l;1.132;1.101;0.021;0.320786;0.73012
trigger-0-unbounded-lhs-0-historically;8c;13.012;12.876;0.122;2.75588;6.45661
trigger-0-unbounded-lhs-0-historically;baseline;0.156;0.137;0.014;0.038656;0.08907
trigger-0-unbounded-lhs-0-historically;2n;0.322;0.303;0.012;0.064211;0.202748
trigger-0-unbounded-lhs-0-historically;2l;0.315;0.293;0.013;0.082574;0.190454
trigger-0-unbounded-lhs-0-historically;2c;0.662;0.638;0.014;0.134144;0.443279
trigger-0-unbounded-lhs-0-historically;4n;0.755;0.730;0.016;0.148746;0.417403
trigger-0-unbounded-lhs-0-historically;4l;0.601;0.576;0.017;0.167135;0.378517
trigger-0-unbounded-lhs-0-historically;4c;3.161;3.108;0.040;0.621748;1.7763
trigger-0-unbounded-lhs-0-historically;8n;1.703;1.668;0.023;0.353398;0.833353
trigger-0-unbounded-lhs-0-historically;8l;1.250;1.215;0.025;0.357817;0.810075
trigger-0-unbounded-lhs-0-historically;8c;14.211;14.067;0.133;3.05217;7.07984
trigger-0-unbounded-lhs-0-historically;baseline;0.163;0.144;0.010;0.039561;0.094309
trigger-0-unbounded-lhs-0-historically;2n;0.341;0.317;0.015;0.066896;0.212748
trigger-0-unbounded-lhs-0-historically;2l;0.302;0.280;0.012;0.078;0.181067
trigger-0-unbounded-lhs-0-historically;2c;0.703;0.678;0.015;0.142483;0.47044
trigger-0-unbounded-lhs-0-historically;4n;0.754;0.727;0.020;0.147388;0.415283
trigger-0-unbounded-lhs-0-historically;4l;0.640;0.615;0.015;0.178585;0.404758
trigger-0-unbounded-lhs-0-historically;4c;3.113;3.057;0.045;0.606133;1.74281
trigger-0-unbounded-lhs-0-historically;8n;1.682;1.646;0.025;0.349393;0.820469
trigger-0-unbounded-lhs-0-historically;8l;1.256;1.224;0.022;0.359734;0.818367
trigger-0-unbounded-lhs-0-historically;8c;14.008;13.872;0.122;2.9885;6.95998
trigger-0-unbounded-lhs-0-historically;baseline;0.152;0.134;0.014;0.037775;0.086864
trigger-0-unbounded-lhs-0-historically;2n;0.306;0.285;0.012;0.059556;0.189624
trigger-0-unbounded-lhs-0-historically;2l;0.289;0.269;0.011;0.075224;0.173834
trigger-0-unbounded-lhs-0-historically;2c;0.621;0.596;0.019;0.124092;0.412149
trigger-0-unbounded-lhs-0-historically;4n;0.693;0.669;0.013;0.135188;0.382564
trigger-0-unbounded-lhs-0-historically;4l;0.562;0.536;0.016;0.156513;0.349809
trigger-0-unbounded-lhs-0-historically;4c;2.886;2.837;0.036;0.535738;1.63234
trigger-0-unbounded-lhs-0-historically;8n;1.545;1.493;0.025;0.305182;0.737722
trigger-0-unbounded-lhs-0-historically;8l;1.139;1.107;0.021;0.323673;0.733372
trigger-0-unbounded-lhs-0-historically;8c;12.835;12.704;0.116;2.64971;6.29252
trigger-0-unbounded-lhs-0-since;baseline;0.108;0.088;0.010;0.01785;0.052086
trigger-0-unbounded-lhs-0-since;2n;0.217;0.197;0.009;0.037486;0.127995
trigger-0-unbounded-lhs-0-since;2l;0.204;0.179;0.013;0.042878;0.109284
trigger-0-unbounded-lhs-0-since;2c;0.423;0.396;0.015;0.076675;0.266417
trigger-0-unbounded-lhs-0-since;4n;0.458;0.432;0.019;0.071517;0.257878
trigger-0-unbounded-lhs-0-since;4l;0.386;0.360;0.014;0.085894;0.226593
trigger-0-unbounded-lhs-0-since;4c;2.003;1.955;0.032;0.319508;1.19975
trigger-0-unbounded-lhs-0-since;8n;1.058;1.025;0.026;0.171738;0.488882
trigger-0-unbounded-lhs-0-since;8l;0.761;0.732;0.018;0.167719;0.459909
trigger-0-unbounded-lhs-0-since;8c;8.813;8.702;0.094;1.4801;4.24554
trigger-0-unbounded-lhs-0-since;baseline;0.113;0.094;0.009;0.018915;0.055469
trigger-0-unbounded-lhs-0-since;2n;0.216;0.194;0.014;0.036201;0.124708
trigger-0-unbounded-lhs-0-since;2l;0.195;0.176;0.010;0.042027;0.107181
trigger-0-unbounded-lhs-0-since;2c;0.425;0.402;0.017;0.07643;0.268608
trigger-0-unbounded-lhs-0-since;4n;0.459;0.436;0.013;0.072363;0.260083
trigger-0-unbounded-lhs-0-since;4l;0.384;0.361;0.013;0.085269;0.226167
trigger-0-unbounded-lhs-0-since;4c;1.969;1.929;0.028;0.316267;1.18337
trigger-0-unbounded-lhs-0-since;8n;1.051;1.023;0.019;0.174961;0.494762
trigger-0-unbounded-lhs-0-since;8l;0.747;0.720;0.017;0.165456;0.450598
trigger-0-unbounded-lhs-0-since;8c;8.962;8.850;0.099;1.5922;4.39775
trigger-0-unbounded-lhs-0-since;baseline;0.106;0.088;0.008;0.017911;0.052173
trigger-0-unbounded-lhs-0-since;2n;0.227;0.205;0.015;0.037452;0.134225
trigger-0-unbounded-lhs-0-since;2l;0.192;0.174;0.011;0.041926;0.106972
trigger-0-unbounded-lhs-0-since;2c;0.420;0.398;0.013;0.077141;0.267333
trigger-0-unbounded-lhs-0-since;4n;0.452;0.430;0.012;0.070948;0.256796
trigger-0-unbounded-lhs-0-since;4l;0.375;0.354;0.012;0.084333;0.22227
trigger-0-unbounded-lhs-0-since;4c;1.953;1.912;0.028;0.313096;1.17555
trigger-0-unbounded-lhs-0-since;8n;1.049;1.020;0.018;0.170899;0.491545
trigger-0-unbounded-lhs-0-since;8l;0.752;0.725;0.018;0.166292;0.453381
trigger-0-unbounded-lhs-0-since;8c;8.892;8.781;0.093;1.53251;4.32554
trigger-0-unbounded-lhs-0-since;baseline;0.105;0.088;0.008;0.017695;0.051742
trigger-0-unbounded-lhs-0-since;2n;0.227;0.198;0.011;0.037327;0.127885
trigger-0-unbounded-lhs-0-since;2l;0.218;0.181;0.016;0.044031;0.11164
trigger-0-unbounded-lhs-0-since;2c;0.420;0.397;0.012;0.076206;0.264547
trigger-0-unbounded-lhs-0-since;4n;0.459;0.437;0.013;0.072345;0.261138
trigger-0-unbounded-lhs-0-since;4l;0.389;0.364;0.016;0.086058;0.228899
trigger-0-unbounded-lhs-0-since;4c;1.963;1.922;0.033;0.315478;1.18072
trigger-0-unbounded-lhs-0-since;8n;1.038;1.010;0.023;0.171637;0.486507
trigger-0-unbounded-lhs-0-since;8l;0.744;0.714;0.020;0.162745;0.446136
trigger-0-unbounded-lhs-0-since;8c;8.955;8.844;0.101;1.59712;4.398
trigger-0-unbounded-lhs-0-since;baseline;0.111;0.092;0.010;0.017974;0.054619
trigger-0-unbounded-lhs-0-since;2n;0.216;0.197;0.010;0.037524;0.127299
trigger-0-unbounded-lhs-0-since;2l;0.193;0.175;0.009;0.041715;0.107158
trigger-0-unbounded-lhs-0-since;2c;0.419;0.396;0.017;0.076235;0.266584
trigger-0-unbounded-lhs-0-since;4n;0.461;0.439;0.013;0.073649;0.262672
trigger-0-unbounded-lhs-0-since;4l;0.377;0.355;0.013;0.084267;0.222766
trigger-0-unbounded-lhs-0-since;4c;1.945;1.904;0.033;0.314156;1.17099
trigger-0-unbounded-lhs-0-since;8n;1.050;1.019;0.024;0.176098;0.494819
trigger-0-unbounded-lhs-0-since;8l;0.743;0.714;0.019;0.163905;0.446227
trigger-0-unbounded-lhs-0-since;8c;8.813;8.706;0.097;1.47871;4.25281
trigger-0-unbounded-lhs-0-since;baseline;0.106;0.088;0.014;0.017826;0.051849
trigger-0-unbounded-lhs-0-since;2n;0.213;0.193;0.010;0.036595;0.124629
trigger-0-unbounded-lhs-0-since;2l;0.201;0.180;0.013;0.042837;0.109723
trigger-0-unbounded-lhs-0-since;2c;0.417;0.395;0.012;0.07646;0.265757
trigger-0-unbounded-lhs-0-since;4n;0.490;0.445;0.015;0.073842;0.266707
trigger-0-unbounded-lhs-0-since;4l;0.378;0.356;0.012;0.084817;0.224271
trigger-0-unbounded-lhs-0-since;4c;1.942;1.901;0.036;0.311691;1.16678
trigger-0-unbounded-lhs-0-since;8n;1.062;1.032;0.020;0.179136;0.501063
trigger-0-unbounded-lhs-0-since;8l;0.751;0.722;0.020;0.166041;0.451592
trigger-0-unbounded-lhs-0-since;8c;9.023;8.912;0.098;1.62041;4.42659
trigger-0-unbounded-lhs-0-since;baseline;0.105;0.087;0.013;0.017633;0.051541
trigger-0-unbounded-lhs-0-since;2n;0.226;0.204;0.014;0.037206;0.133747
trigger-0-unbounded-lhs-0-since;2l;0.201;0.182;0.010;0.043557;0.111239
trigger-0-unbounded-lhs-0-since;2c;0.426;0.400;0.019;0.078097;0.269515
trigger-0-unbounded-lhs-0-since;4n;0.457;0.434;0.012;0.07134;0.258925
trigger-0-unbounded-lhs-0-since;4l;0.386;0.363;0.013;0.08618;0.227916
trigger-0-unbounded-lhs-0-since;4c;1.946;1.906;0.028;0.312407;1.17052
trigger-0-unbounded-lhs-0-since;8n;1.042;1.012;0.019;0.168923;0.484288
trigger-0-unbounded-lhs-0-since;8l;0.750;0.723;0.016;0.164802;0.453178
trigger-0-unbounded-lhs-0-since;8c;9.081;8.970;0.093;1.60028;4.43654
trigger-0-unbounded-lhs-0-since;baseline;0.107;0.089;0.013;0.017748;0.05232
trigger-0-unbounded-lhs-0-since;2n;0.214;0.194;0.010;0.036441;0.125067
trigger-0-unbounded-lhs-0-since;2l;0.196;0.176;0.014;0.04222;0.108506
trigger-0-unbounded-lhs-0-since;2c;0.418;0.396;0.013;0.076279;0.266271
trigger-0-unbounded-lhs-0-since;4n;0.469;0.444;0.015;0.074911;0.266861
trigger-0-unbounded-lhs-0-since;4l;0.415;0.369;0.019;0.088683;0.232485
trigger-0-unbounded-lhs-0-since;4c;1.947;1.906;0.033;0.312378;1.17119
trigger-0-unbounded-lhs-0-since;8n;1.043;1.014;0.024;0.168977;0.485493
trigger-0-unbounded-lhs-0-since;8l;0.745;0.717;0.017;0.165257;0.449559
trigger-0-unbounded-lhs-0-since;8c;8.873;8.764;0.098;1.51523;4.30423
trigger-0-unbounded-lhs-0-since;baseline;0.106;0.088;0.014;0.017724;0.05206
trigger-0-unbounded-lhs-0-since;2n;0.226;0.207;0.011;0.040651;0.13472
trigger-0-unbounded-lhs-0-since;2l;0.193;0.174;0.009;0.041767;0.10709
trigger-0-unbounded-lhs-0-since;2c;0.424;0.400;0.013;0.077459;0.269239
trigger-0-unbounded-lhs-0-since;4n;0.477;0.454;0.019;0.073132;0.27689
trigger-0-unbounded-lhs-0-since;4l;0.385;0.362;0.015;0.085554;0.227699
trigger-0-unbounded-lhs-0-since;4c;1.960;1.920;0.030;0.312383;1.17996
trigger-0-unbounded-lhs-0-since;8n;1.056;1.027;0.019;0.1793;0.501474
trigger-0-unbounded-lhs-0-since;8l;0.753;0.726;0.017;0.166661;0.455874
trigger-0-unbounded-lhs-0-since;8c;8.951;8.843;0.091;1.60621;4.40607
trigger-0-unbounded-lhs-0-since;baseline;0.107;0.089;0.009;0.017975;0.052009
trigger-0-unbounded-lhs-0-since;2n;0.211;0.192;0.009;0.036132;0.124242
trigger-0-unbounded-lhs-0-since;2l;0.195;0.175;0.015;0.04164;0.107183
trigger-0-unbounded-lhs-0-since;2c;0.415;0.390;0.016;0.075482;0.261513
trigger-0-unbounded-lhs-0-since;4n;0.454;0.432;0.012;0.072233;0.257727
trigger-0-unbounded-lhs-0-since;4l;0.378;0.356;0.012;0.084754;0.223927
trigger-0-unbounded-lhs-0-since;4c;1.976;1.933;0.031;0.317066;1.18963
trigger-0-unbounded-lhs-0-since;8n;1.069;1.039;0.022;0.177282;0.501514
trigger-0-unbounded-lhs-0-since;8l;0.757;0.729;0.017;0.167859;0.454678
trigger-0-unbounded-lhs-0-since;8c;8.991;8.881;0.102;1.61402;4.43156
trigger-0-unbounded-lhs-1-historically;baseline;0.201;0.180;0.010;0.04396;0.116998
trigger-0-unbounded-lhs-1-historically;2n;0.420;0.395;0.015;0.077523;0.243466
trigger-0-unbounded-lhs-1-historically;2l;0.395;0.369;0.018;0.091549;0.245127
trigger-0-unbounded-lhs-1-historically;2c;0.876;0.843;0.021;0.156967;0.528517
trigger-0-unbounded-lhs-1-historically;4n;0.973;0.946;0.015;0.18263;0.487236
trigger-0-unbounded-lhs-1-historically;4l;0.790;0.762;0.017;0.185368;0.514982
trigger-0-unbounded-lhs-1-historically;4c;4.088;4.033;0.044;0.748723;2.01337
trigger-0-unbounded-lhs-1-historically;8n;2.227;2.186;0.031;0.431421;1.0671
trigger-0-unbounded-lhs-1-historically;8l;1.575;1.538;0.022;0.378425;1.05301
trigger-0-unbounded-lhs-1-historically;8c;18.123;17.966;0.136;3.54575;8.44893
trigger-0-unbounded-lhs-1-historically;baseline;0.204;0.181;0.014;0.043771;0.116978
trigger-0-unbounded-lhs-1-historically;2n;0.416;0.395;0.015;0.078532;0.244548
trigger-0-unbounded-lhs-1-historically;2l;0.390;0.369;0.012;0.091583;0.244623
trigger-0-unbounded-lhs-1-historically;2c;0.864;0.835;0.019;0.15603;0.523087
trigger-0-unbounded-lhs-1-historically;4n;0.964;0.938;0.020;0.183081;0.484114
trigger-0-unbounded-lhs-1-historically;4l;0.797;0.770;0.016;0.190008;0.520527
trigger-0-unbounded-lhs-1-historically;4c;4.037;3.983;0.041;0.747573;1.98837
trigger-0-unbounded-lhs-1-historically;8n;2.209;2.174;0.026;0.437507;1.06441
trigger-0-unbounded-lhs-1-historically;8l;1.566;1.532;0.024;0.376692;1.0476
trigger-0-unbounded-lhs-1-historically;8c;18.426;18.274;0.138;3.68403;8.66145
trigger-0-unbounded-lhs-1-historically;baseline;0.203;0.185;0.009;0.044239;0.119402
trigger-0-unbounded-lhs-1-historically;2n;0.421;0.400;0.012;0.078851;0.247468
trigger-0-unbounded-lhs-1-historically;2l;0.396;0.374;0.012;0.092736;0.249505
trigger-0-unbounded-lhs-1-historically;2c;0.867;0.839;0.018;0.157668;0.526287
trigger-0-unbounded-lhs-1-historically;4n;0.973;0.945;0.018;0.184563;0.487661
trigger-0-unbounded-lhs-1-historically;4l;0.784;0.759;0.020;0.184086;0.513029
trigger-0-unbounded-lhs-1-historically;4c;4.053;4.000;0.043;0.753834;2.00248
trigger-0-unbounded-lhs-1-historically;8n;2.167;2.132;0.023;0.416182;1.02868
trigger-0-unbounded-lhs-1-historically;8l;1.584;1.551;0.029;0.382438;1.06208
trigger-0-unbounded-lhs-1-historically;8c;18.181;18.030;0.135;3.57346;8.48806
trigger-0-unbounded-lhs-1-historically;baseline;0.196;0.177;0.014;0.043148;0.115202
trigger-0-unbounded-lhs-1-historically;2n;0.423;0.399;0.014;0.07848;0.246215
trigger-0-unbounded-lhs-1-historically;2l;0.392;0.372;0.011;0.092177;0.247234
trigger-0-unbounded-lhs-1-historically;2c;0.858;0.830;0.017;0.155839;0.521455
trigger-0-unbounded-lhs-1-historically;4n;0.974;0.948;0.017;0.185887;0.48996
trigger-0-unbounded-lhs-1-historically;4l;0.782;0.758;0.014;0.185885;0.512994
trigger-0-unbounded-lhs-1-historically;4c;4.116;4.062;0.041;0.745635;2.07977
trigger-0-unbounded-lhs-1-historically;8n;2.197;2.161;0.030;0.426532;1.04836
trigger-0-unbounded-lhs-1-historically;8l;1.568;1.533;0.026;0.377572;1.04694
trigger-0-unbounded-lhs-1-historically;8c;18.213;18.063;0.132;3.56145;8.48208
trigger-0-unbounded-lhs-1-historically;baseline;0.196;0.177;0.015;0.043098;0.115031
trigger-0-unbounded-lhs-1-historically;2n;0.418;0.398;0.011;0.078739;0.246072
trigger-0-unbounded-lhs-1-historically;2l;0.402;0.382;0.011;0.092464;0.256634
trigger-0-unbounded-lhs-1-historically;2c;0.852;0.826;0.016;0.155708;0.518013
trigger-0-unbounded-lhs-1-historically;4n;0.964;0.938;0.019;0.183062;0.484214
trigger-0-unbounded-lhs-1-historically;4l;0.781;0.757;0.014;0.184062;0.511847
trigger-0-unbounded-lhs-1-historically;4c;4.025;3.973;0.043;0.745897;1.9882
trigger-0-unbounded-lhs-1-historically;8n;2.182;2.146;0.030;0.419895;1.0346
trigger-0-unbounded-lhs-1-historically;8l;1.572;1.539;0.023;0.379631;1.05395
trigger-0-unbounded-lhs-1-historically;8c;18.312;18.159;0.134;3.65528;8.63056
trigger-0-unbounded-lhs-1-historically;baseline;0.199;0.178;0.014;0.043534;0.115372
trigger-0-unbounded-lhs-1-historically;2n;0.423;0.402;0.011;0.080186;0.249362
trigger-0-unbounded-lhs-1-historically;2l;0.390;0.370;0.011;0.091833;0.245384
trigger-0-unbounded-lhs-1-historically;2c;0.861;0.834;0.021;0.15796;0.524231
trigger-0-unbounded-lhs-1-historically;4n;0.970;0.944;0.016;0.186627;0.488105
trigger-0-unbounded-lhs-1-historically;4l;0.792;0.765;0.017;0.186185;0.515668
trigger-0-unbounded-lhs-1-historically;4c;4.026;3.975;0.040;0.742999;1.98401
trigger-0-unbounded-lhs-1-historically;8n;2.181;2.143;0.026;0.413248;1.03069
trigger-0-unbounded-lhs-1-historically;8l;1.566;1.531;0.028;0.376518;1.04637
trigger-0-unbounded-lhs-1-historically;8c;18.407;18.257;0.143;3.72614;8.70328
trigger-0-unbounded-lhs-1-historically;baseline;0.204;0.183;0.014;0.044547;0.119413
trigger-0-unbounded-lhs-1-historically;2n;0.416;0.394;0.013;0.077382;0.243129
trigger-0-unbounded-lhs-1-historically;2l;0.390;0.367;0.014;0.091048;0.243543
trigger-0-unbounded-lhs-1-historically;2c;0.864;0.837;0.021;0.156774;0.526331
trigger-0-unbounded-lhs-1-historically;4n;0.970;0.944;0.020;0.183295;0.486449
trigger-0-unbounded-lhs-1-historically;4l;0.792;0.768;0.014;0.185748;0.519247
trigger-0-unbounded-lhs-1-historically;4c;4.022;3.971;0.042;0.745584;1.98965
